epoch,train_loss,train_acc,time
1,4664.146237611771,0.2709999978542328,43.43334794044495
2,242.602856874466,0.4240555465221405,37.31222891807556
3,222.64516258239743,0.4528888761997223,37.62498140335083
4,212.0473345518112,0.4861111044883728,37.82801198959351
5,214.37557518482208,0.4917222261428833,38.00035095214844
6,205.0749365091324,0.5007777810096741,37.85936141014099
7,199.12037181854248,0.5233333110809326,37.85902380943298
8,200.2928496599197,0.52311110496521,38.00003123283386
9,188.4792034029961,0.5491111278533936,37.98466658592224
10,189.1985980272293,0.5551111102104187,37.81255865097046
11,188.11607772111893,0.5638333559036255,37.93746519088745
12,180.25499391555783,0.5730000138282776,37.9214940071106
13,181.9432916045189,0.5803889036178589,37.73474979400635
14,184.11366802453995,0.5768888592720032,37.51570391654968
15,174.1115159392357,0.5914444327354431,37.51541376113892
16,174.77973425388336,0.5972777605056763,37.82780647277832
17,167.78860092163086,0.6092777848243713,37.65627479553223
18,160.6609491109848,0.6262778043746948,37.703531980514526
19,161.24364972114563,0.6255000233650208,37.78127717971802
20,157.53693687915802,0.6311110854148865,37.82781910896301
21,155.99447232484818,0.6418333053588867,37.90607810020447
22,160.68509089946747,0.6309444308280945,37.890666246414185
23,150.50448727607727,0.6516666412353516,37.90607571601868
24,152.96604615449905,0.6556666493415833,37.87500834465027
25,147.39862966537476,0.6618333458900452,37.90617656707764
26,146.9383539557457,0.6626666784286499,37.76610064506531
27,143.163016974926,0.6732222437858582,37.95309662818909
28,137.83018791675568,0.6785555481910706,37.9445526599884
29,144.4165363907814,0.6784444451332092,37.9301438331604
30,136.5158941745758,0.6915555596351624,37.828447103500366
1,240.34248626232147,0.3726111054420471,44.281081199646
2,198.6788260936737,0.4902777671813965,37.56282877922058
3,176.35924875736237,0.5517222285270691,37.28134536743164
4,159.23461019992828,0.6008889079093933,36.95280432701111
5,149.68682783842087,0.6191666722297668,36.71878576278687
6,141.40657317638397,0.6407777667045593,36.60972332954407
7,134.8446148633957,0.6609444618225098,36.37484431266785
8,129.55775690078735,0.6765000224113464,36.23442387580872
9,124.3702673316002,0.6891111135482788,35.73475193977356
10,119.62975364923476,0.7016666531562805,35.624481201171875
11,114.70522171258926,0.7096666693687439,35.29689884185791
12,112.3836532831192,0.7163888812065125,35.390578508377075
13,107.60557264089584,0.7285555601119995,35.359435081481934
14,104.81222161650658,0.7407222390174866,35.250144481658936
15,101.85207545757294,0.7487221956253052,34.99986672401428
16,97.49687418341637,0.7583333253860474,34.81252694129944
17,95.42044255137444,0.7607222199440002,34.45314884185791
18,91.38843724131584,0.7712777853012085,34.59410548210144
19,90.5192442536354,0.774222195148468,33.79688620567322
20,86.68084442615509,0.781166672706604,33.89044117927551
21,85.11236354708672,0.7873333096504211,33.515697956085205
22,83.44609841704369,0.792388916015625,33.53092002868652
23,80.04931953549385,0.8002222180366516,33.34411072731018
24,77.7473372220993,0.8029444217681885,33.03094792366028
25,75.26537543535233,0.8090000152587891,32.992748975753784
26,73.41375422477722,0.8168888688087463,32.86662769317627
27,72.03632918000221,0.8182222247123718,32.89086127281189
28,69.98095697164536,0.8252221941947937,32.7342381477356
29,66.72265708446503,0.832444429397583,32.92181754112244
30,64.81366738677025,0.8345000147819519,32.968812465667725
1,5742.546593666077,0.2843888998031616,16.09406852722168
2,258.03121876716614,0.4090000092983246,16.015692472457886
3,220.5330250263214,0.4637777805328369,16.859312534332275
4,205.7225251197815,0.484722226858139,16.90625524520874
5,199.2920517921448,0.5031111240386963,17.171565055847168
6,191.5072773694992,0.5214999914169312,12.53138542175293
7,185.75270402431488,0.5333889126777649,17.26543164253235
8,183.4990289211273,0.5418333411216736,17.18744683265686
9,180.73430967330933,0.5498889088630676,17.078080415725708
10,178.34594094753265,0.5552777647972107,17.09375309944153
11,172.92127573490143,0.5713333487510681,12.405866622924805
12,171.02759379148483,0.5767777562141418,17.078203439712524
13,167.3183564543724,0.5888888835906982,17.109306812286377
14,168.0033220052719,0.5783888697624207,17.25008487701416
15,167.14625471830368,0.5877222418785095,17.23436427116394
16,166.14920300245285,0.5873888731002808,17.24991464614868
17,165.28917574882507,0.5924444198608398,17.437514543533325
18,163.66656690835953,0.5945555567741394,17.500210523605347
19,162.21474188566208,0.6003888845443726,17.515431880950928
20,160.765354514122,0.6048333048820496,17.703155755996704
21,162.09105294942856,0.5966110825538635,13.04687213897705
22,161.78063356876373,0.6015555262565613,18.265734434127808
23,156.01967304944992,0.6158888936042786,18.484298706054688
24,160.08382725715637,0.6043333411216736,18.422263860702515
25,158.4023353457451,0.6089444160461426,18.452819108963013
26,157.17077273130417,0.609000027179718,18.34362554550171
27,155.02328878641129,0.6231666803359985,18.421967267990112
28,157.91416549682617,0.617111086845398,18.56270408630371
29,157.67269283533096,0.6165555715560913,18.359118461608887
30,154.30848902463913,0.621222198009491,18.51610040664673
1,2866.662523627281,0.3119444549083709,15.874627113342283
2,215.571591258049,0.4488333463668823,16.343808889389038
3,197.2019263505936,0.5008333325386047,15.531173706054688
4,185.3041274547577,0.5342777967453003,15.256479501724243
5,175.46254789829254,0.5616666674613953,15.446780920028688
6,171.05485820770264,0.5713333487510681,17.390642404556274
7,167.4419423341751,0.5842777490615845,15.84381103515625
8,161.66544771194458,0.5988333225250244,15.77630090713501
9,157.58427155017853,0.6053333282470703,15.567365407943726
10,154.82292985916138,0.6155555844306946,15.515647172927856
11,151.34782522916794,0.6253888607025146,17.312586069107056
12,149.9122508764267,0.6277222037315369,15.750025033950806
13,148.7462324500084,0.6292222142219543,15.906344413757324
14,145.61974745988846,0.6405555605888367,15.828269720077516
15,145.34268021583557,0.6452222466468811,15.952885627746582
16,142.62933272123337,0.6478333473205566,16.12498378753662
17,141.53680670261383,0.6512222290039062,15.859612464904783
18,140.6965446472168,0.6535000205039978,15.984134435653688
19,138.86650431156158,0.657444417476654,15.875224113464355
20,139.67429399490356,0.6546111106872559,15.54676103591919
21,136.12151896953583,0.6663333177566528,16.921756744384766
22,135.85586482286453,0.6667222380638123,15.984424114227297
23,134.84601593017578,0.6676111221313477,16.265551328659058
24,134.80618220567703,0.6668888926506042,16.29685664176941
25,135.413723051548,0.6685555577278137,16.453150272369385
26,134.25424069166183,0.6724444627761841,16.45306921005249
27,130.71781069040298,0.6760555505752563,16.48440456390381
28,132.7904053926468,0.6726666688919067,16.656237363815308
29,131.06269627809525,0.6818888783454895,16.562584400177002
30,131.43781107664108,0.6787222027778625,16.62495255470276
1,12235.196934700012,0.2542222142219543,20.593403100967407
2,675.8752355575562,0.3566666543483734,26.890613794326782
