generation,num_eval,time,evaluation,size,active_node
0,11,671.8495628833771,12.261435747146606,11166140,7
1,14,3944.39288711548,12.261435747146606,11166140,7
2,17,2950.9629793167114,11.620351016521454,2850602,5
3,20,3070.489592790604,11.620351016521454,2850602,5
4,23,3481.401382923126,11.620351016521454,2850602,5
5,26,3219.894320964813,11.620351016521454,2850602,5
6,29,3972.591808080673,11.620351016521454,2850602,5
7,32,3241.49195599556,11.620351016521454,2850602,5
8,35,3011.296214580536,11.620351016521454,2850602,5
9,38,4131.256791591644,11.620351016521454,2850602,5
10,41,3623.3715102672577,11.620351016521454,2850602,5
11,44,3933.07745218277,11.620351016521454,2850602,5
12,47,3073.241533279419,11.620351016521454,2850602,5
13,50,3313.2139790058136,11.620351016521454,2850602,5
14,53,3244.8652634620667,11.620351016521454,2850602,5
15,56,4740.2563807964325,11.620351016521454,2850602,5
16,59,3495.6981887817383,11.620351016521454,2850602,5
17,62,3904.91046500206,9.941056042909622,9113098,7
18,65,3533.9703001976013,9.941056042909622,9113098,7
19,68,3916.1855340003967,9.941056042909622,9113098,7
20,71,3905.0894346237183,9.941056042909622,9113098,7
21,74,3100.0239384174347,9.941056042909622,9113098,7
22,77,3573.908969402313,9.941056042909622,9113098,7
23,80,3394.71999335289,9.941056042909622,9113098,7
24,83,4701.193174600601,9.941056042909622,9113098,7
25,86,3191.060204267502,9.941056042909622,9113098,7
26,89,3887.879416942597,9.941056042909622,9113098,7
27,92,5178.729039430618,9.941056042909622,9113098,7
28,95,2928.739687681198,9.941056042909622,9113098,7
29,98,3215.523059129715,9.941056042909622,9113098,7
30,101,4704.40398812294,9.941056042909622,9113098,7
31,104,3147.7990942001343,9.941056042909622,9113098,7
32,107,3492.53040099144,9.941056042909622,9113098,7
33,110,4501.788474082947,9.941056042909622,9113098,7
34,113,3418.9778356552124,9.941056042909622,9113098,7
35,116,2992.036499977112,9.941056042909622,9113098,7
36,119,3889.888897895813,9.941056042909622,9113098,7
37,122,3436.9686596393585,9.941056042909622,9113098,7
38,125,3812.24759054184,9.941056042909622,9113098,7
39,128,3130.9438421726227,9.941056042909622,9113098,7
40,131,4736.570508718491,9.941056042909622,9113098,7
41,134,3676.399690628052,9.941056042909622,9113098,7
42,137,4030.0159361362457,9.941056042909622,9113098,7
43,140,5084.109265565872,9.941056042909622,9113098,7
44,143,5141.218802452087,9.941056042909622,9113098,7
45,146,3664.1091334819794,9.941056042909622,9113098,7
46,149,4000.878114700317,9.941056042909622,9113098,7
47,152,3784.6824736595154,9.941056042909622,9113098,7
48,155,4290.545616388321,9.941056042909622,9113098,7
49,158,3562.6307179927826,9.941056042909622,9113098,7
50,161,4187.351358413696,9.764202266931534,3120554,7
51,164,3492.770128965378,9.764202266931534,3120554,7
52,167,3367.239934206009,9.764202266931534,3120554,7
53,170,4138.640286207199,9.764202266931534,3120554,7
54,173,3834.2677834033966,9.764202266931534,3120554,7
55,176,4189.602497816086,9.764202266931534,3120554,7
56,179,4238.247646808624,9.764202266931534,3120554,7
57,182,3289.1761462688446,9.764202266931534,3120554,7
58,185,3800.127436876297,9.764202266931534,3120554,7
59,188,3971.26406788826,9.764202266931534,3120554,7
60,191,3346.4463353157043,9.764202266931534,3120554,7
