generation,num_eval,time,kendalltau,rank_dif,rmse
1,11,1858.525575876236,-0.1733333333333332,228.0,25.796165414538404
2,14,1851.574692487717,-0.1266666666666666,240.0,26.21220084256602
3,17,1866.215232372284,-0.0333333333333333,226.0,25.826762585360346
4,20,1817.15308880806,0.0466666666666666,212.0,25.66148293548568
5,23,1808.708785057068,-0.0666666666666666,218.0,25.866049588545188
6,26,1830.7730433940887,-0.0533333333333333,222.0,25.702357472828428
7,29,1845.691200256348,0.0266666666666666,202.0,25.75394263374752
8,32,1902.4548799991608,0.1066666666666666,186.0,25.82610151165801
9,35,1869.55246591568,0.0733333333333333,188.0,25.75331183590857
10,38,1864.3425879478448,-0.0799999999999999,218.0,25.5585308122758
11,41,1857.5546715259552,-0.2933333333333333,246.0,25.5918756945484
12,44,1854.9837627410889,-0.0933333333333333,224.0,25.632706181961108
13,47,1883.819120168686,0.0100167084494126,193.0,25.812013572530955
14,50,1902.957942485809,0.0033389028164708,207.0,25.83441897925724
15,53,1896.919359445572,-0.0100167084494126,209.0,25.791488321387984
16,56,1870.5287816524503,-0.1035059873105975,221.0,25.75569103775588
17,59,1863.0853340625763,0.0033389028164708,209.0,25.749668669690376
18,62,1847.29039311409,0.0033389028164708,209.0,25.69840491650132
19,65,1858.507248878479,0.0033389028164708,211.0,25.684468209332305
20,68,1888.8026568889616,0.0066666666666666,220.0,25.974554360653915
21,71,1891.750903367996,0.0066666666666666,214.0,26.59361731951721
22,74,1908.7586319446564,-0.0599999999999999,224.0,25.756798333633338
23,77,1910.3934881687164,0.1133333333333333,194.0,26.133979635668844
24,80,1915.0289072990413,0.1066666666666666,198.0,26.21058932732436
25,83,1870.2042181491847,0.0333333333333333,218.0,25.83246830858773
26,86,1893.1955397129057,-0.0466666666666666,234.0,25.910446751021315
27,89,1853.7348701953888,-0.0466666666666666,232.0,25.88529061117186
28,92,1904.3550350666048,-0.0066666666666666,222.0,25.863933994050896
29,95,1887.6881737709043,0.0266666666666666,212.0,25.8443188901085
30,98,1907.4701359272003,0.0333333333333333,212.0,25.855359091235364
31,101,1929.5052316188808,-0.0399999999999999,226.0,25.85430209762028
32,104,1966.02577662468,-0.0466666666666666,206.0,26.49337407610985
33,107,1984.436444759369,-0.0599999999999999,204.0,26.55239737837368
34,110,1953.755749464035,-0.1035059873105975,233.0,26.04537195109155
35,113,1978.541880607605,0.0733333333333333,194.0,25.9048395059846
36,116,1989.7082777023315,-0.0968281816776557,237.0,26.026402539375045
37,119,1991.3229603767395,-0.090150376044714,237.0,25.91850551481522
38,122,2029.9758489131927,-0.1903174605388406,241.0,25.845001244974213
39,125,2000.51845407486,-0.0933333333333333,232.0,26.056218697016
40,128,2045.2906665802,-0.0933333333333333,230.0,25.55884871004708
41,131,2042.4154360294344,0.0066666666666666,216.0,25.76238685831841
42,134,2079.090205669403,0.0199999999999999,214.0,25.74705977016572
43,137,2065.580340862274,0.0799999999999999,202.0,25.737492037971457
44,140,2050.281239748001,-0.0266666666666666,232.0,26.017823582736906
45,143,2039.1716358661647,0.0,222.0,25.945452133361982
46,146,2015.0181336402893,0.0133333333333333,222.0,25.94775389168575
47,149,2066.9947617053986,0.0999999999999999,192.0,26.182898409561083
48,152,2022.2419600486755,0.0999999999999999,192.0,26.048364591491715
49,155,2055.0546791553497,0.0999999999999999,192.0,26.04593164987467
50,158,2044.4533812999723,0.1066666666666666,192.0,26.052418281297207
51,161,2103.0948638916016,0.1266666666666666,188.0,26.11063429677079
52,164,2105.7310321331024,0.1266666666666666,188.0,26.121994991941435
53,167,2135.4192430973053,0.1266666666666666,190.0,26.05083261573953
54,170,2143.187482595444,0.1466666666666666,188.0,26.147395224419007
55,173,2106.919852733612,0.0133333333333333,212.0,26.30332090584049
56,176,2165.3101527690887,-0.0133333333333333,216.0,26.140379489673563
57,179,2120.86359667778,-0.0399999999999999,220.0,25.86858776694671
58,182,2174.3644320964813,-0.0133333333333333,216.0,26.185865172001783
59,185,2142.3731615543365,-0.0533333333333333,228.0,26.3814112492624
60,188,2195.5559537410736,-0.033333333333333326,222.0,25.9068486016614
