generation,num_eval,time,kendalltau,rank_dif,rmse
1,11,1971.04775929451,0.0599999999999999,182.0,1755.2092794846633
2,14,1909.8523857593536,0.0599999999999999,182.0,1755.2092794846633
3,17,1917.220255613327,0.0599999999999999,182.0,1755.2092794846633
4,20,1951.2777843475344,0.0599999999999999,182.0,1755.2092794846633
5,23,2001.19349694252,0.0599999999999999,182.0,1755.2092794846633
6,26,1999.220846176148,0.0599999999999999,182.0,1755.2092794846633
7,29,2013.3302717208865,0.0599999999999999,182.0,1755.2092794846633
8,32,1924.9286859035487,0.0599999999999999,182.0,1755.2092794846633
9,35,1912.511730670929,0.0599999999999999,182.0,1755.2092794846633
10,38,1921.251084804535,0.0599999999999999,182.0,1755.2092794846633
11,41,1923.5772354602807,0.0599999999999999,182.0,1755.2092794846633
12,44,1921.7065045833588,0.0599999999999999,182.0,1755.2092794846633
13,47,1913.5243623256683,0.0599999999999999,182.0,1755.2092794846633
14,50,1910.3689551353448,0.0599999999999999,182.0,1755.2092794846633
15,53,1934.190229654312,0.0599999999999999,182.0,1755.2092794846633
16,56,1953.627648353577,0.0599999999999999,182.0,1755.2092794846633
17,59,2000.9352641105647,0.0599999999999999,182.0,1755.2092794846633
18,62,2006.0428321361544,0.0599999999999999,182.0,1755.2092794846633
19,65,1950.0065522193909,0.0599999999999999,182.0,1755.2092794846633
20,68,1944.7197909355164,0.0599999999999999,182.0,1755.2092794846633
21,71,1914.5790166854856,0.0599999999999999,182.0,1755.2092794846633
22,74,1952.632148742676,0.0599999999999999,182.0,1755.2092794846633
23,77,1933.8445811271667,0.0599999999999999,182.0,1755.2092794846633
24,80,1931.5332436561584,0.0599999999999999,182.0,1755.2092794846633
25,83,1923.725539684296,0.0599999999999999,182.0,1755.2092794846633
26,86,1924.4198727607727,0.0599999999999999,182.0,1755.2092794846633
27,89,1950.7545726299288,0.0599999999999999,182.0,1755.2092794846633
28,92,1938.1777436733248,0.0599999999999999,182.0,1755.2092794846633
29,95,1943.134012937545,0.0599999999999999,182.0,1755.2092794846633
30,98,2017.846706867218,0.0599999999999999,182.0,1755.2092794846633
31,101,1953.591425895691,0.0599999999999999,182.0,1755.2092794846633
32,104,1954.876280307769,0.0599999999999999,182.0,1755.2092794846633
33,107,1921.6272468566888,0.0599999999999999,182.0,1755.2092794846633
34,110,1927.206906080246,0.0599999999999999,182.0,1755.2092794846633
35,113,1961.4353251457208,0.0599999999999999,182.0,1755.2092794846633
36,116,1979.4143421649933,0.0599999999999999,182.0,1755.2092794846633
37,119,1995.9866271018984,0.0599999999999999,182.0,1755.2092794846633
38,122,1960.0464885234835,0.0599999999999999,182.0,1755.2092794846633
39,125,1953.5951356887813,0.0599999999999999,182.0,1755.2092794846633
40,128,1934.8642411232,0.0599999999999999,182.0,1755.2092794846633
41,131,1916.016626358032,0.0599999999999999,182.0,1755.2092794846633
42,134,1909.9756536483765,0.0599999999999999,182.0,1755.2092794846633
43,137,1988.827362537384,0.0599999999999999,182.0,1755.2092794846633
44,140,1961.1308109760284,0.0599999999999999,182.0,1755.2092794846633
45,143,1915.6109936237333,0.0599999999999999,182.0,1755.2092794846633
46,146,1899.746932029724,0.0599999999999999,182.0,1755.2092794846633
47,149,1909.253182888031,0.0599999999999999,182.0,1755.2092794846633
48,152,1944.459378242493,0.0599999999999999,182.0,1755.2092794846633
49,155,1959.9464840888977,0.0599999999999999,182.0,1755.2092794846633
50,158,1966.3507137298584,0.0599999999999999,182.0,1755.2092794846633
51,161,1888.0975768566127,0.0599999999999999,182.0,1755.2092794846633
52,164,1905.4447202682493,0.0599999999999999,182.0,1755.2092794846633
53,167,1938.0070297718048,0.0599999999999999,182.0,1755.2092794846633
54,170,1928.026215314865,0.0599999999999999,182.0,1755.2092794846633
55,173,1926.0323593616488,0.0599999999999999,182.0,1755.2092794846633
56,176,1935.440972089768,0.0599999999999999,182.0,1755.2092794846633
57,179,1932.211279153824,0.0599999999999999,182.0,1755.2092794846633
58,182,1918.30978512764,0.0599999999999999,182.0,1755.2092794846633
59,185,1921.0960392951963,0.0599999999999999,182.0,1755.2092794846633
60,188,1921.7987427711487,0.05999999999999999,182.0,1755.2092794846633
