generation,num_eval,local_i,time,f_sur,f_IC,x0,x1,x2,x3,x4
1,6,0,2.0057644844055176,19.26086560467701,1.557637245070976,-0.2714507281780243,0.265934944152832,-0.6082029938697815,-0.3389238119125366,-0.7053940296173096
1,6,100,1.881485939025879,19.82844949952589,1.4565547637488756,-0.0248698070645332,0.0381570197641849,-0.4033882021903991,0.1832647919654846,-0.3241722881793976
1,6,200,1.8589308261871336,19.827451042206125,1.456721130097028,0.0640423819422721,-0.1068492978811264,-0.3821935057640075,0.2153861671686172,-0.2508512139320373
1,6,300,1.865954160690308,19.708453332380163,1.4758882998064142,-0.0682447180151939,0.0824430510401725,-0.4309079945087433,0.2027833461761474,-0.2376843690872192
1,6,400,1.8644323348999023,19.62021809180997,1.4892362716780447,-0.0561853758990764,0.0512001477181911,-0.4081547856330871,0.2176904827356338,-0.321556031703949
1,6,500,1.869789123535156,18.013348277046187,1.5727019141430076,-0.0446666404604911,-0.1730305850505828,-0.4229300320148468,0.2226441204547882,-0.2488336563110351
1,6,600,1.865862846374512,18.10270617401517,1.5778096742771794,-0.0274672303348779,-0.0361138768494129,-0.4003437161445617,0.2188585102558136,-0.2842118144035339
1,6,700,1.8971092700958248,19.74293762170696,1.470469868632731,-0.1159934103488922,0.0207507275044918,-0.4329163432121277,0.2423301488161087,-0.2437278181314468
1,6,800,1.903850793838501,19.278629345829785,1.505240475337889,0.2777879238128662,0.1055826470255851,-0.1436566561460495,0.5975119471549988,-0.4160064458847046
1,6,900,1.880042552947998,19.627489494952425,1.488164677544703,0.0531635284423828,-0.0549155659973621,-0.391269326210022,0.2205537110567093,-0.2408686429262161
2,9,0,1.9962575435638428,11.265240178962715,5.930650249820573,0.0571245700120925,0.0783991366624832,-0.31194669008255,0.3500913381576538,-0.3383696675300598
2,9,100,1.9939894676208496,10.779007710239078,6.687178334700192,0.0732209682464599,0.0995433628559112,-0.3118026852607727,0.3395575284957886,-0.3591558933258056
