eval,obj,x0,x1,x2,x3,x4
6,14.38124579191208,-0.31821945,0.24861276,-0.62315226,-0.31055066,-0.6843341
6,15.55708533525467,-0.046398003,-0.09196842,-0.41194388,0.21804114,-0.26299152
6,15.573480188846588,-0.033705495,0.90529263,-0.57782465,0.14152119,0.3144046
6,16.443533301353455,0.24064094,0.039368346,-0.16294853,0.5990039,-0.40187728
6,19.40583026409149,0.07389218,-1.1737565,-0.54986715,0.29569623,0.34377897
6,37.90653586387634,0.27536598,0.7500754,-0.39780656,0.25133163,0.19815853
9,14.38124579191208,-0.3182194530963897,0.2486127614974975,-0.6231522560119629,-0.3105506598949432,-0.6843340992927551
9,15.55708533525467,-0.046398002654314,-0.0919684171676635,-0.4119438827037811,0.2180411368608474,-0.2629915177822113
9,15.56511402130127,0.3533553183078766,0.0195356924086809,-0.150703877210617,0.5124854445457458,-0.37493497133255
9,15.573480188846588,-0.0337054952979087,0.9052926301956176,-0.5778246521949768,0.1415211856365203,0.3144046068191528
9,16.443533301353455,0.2406409382820129,0.0393683463335037,-0.1629485338926315,0.5990039110183716,-0.4018772840499878
9,17.492973566055298,0.4193013310432434,-0.2347528636455536,-0.1797357499599456,0.4496136307716369,-0.2913844585418701
9,19.40583026409149,0.0738921836018562,-1.17375648021698,-0.5498671531677246,0.2956962287425995,0.3437789678573608
9,37.90653586387634,0.2753659784793854,0.7500753998756409,-0.3978065550327301,0.251331627368927,0.1981585323810577
9,92.0225133895874,0.1914182901382446,0.1458072811365127,-0.1222898736596107,0.622218132019043,-0.5981714129447937
12,14.38124579191208,-0.3182194530963897,0.2486127614974975,-0.6231522560119629,-0.3105506598949432,-0.6843340992927551
12,15.55708533525467,-0.046398002654314,-0.0919684171676635,-0.4119438827037811,0.2180411368608474,-0.2629915177822113
12,15.56511402130127,0.3533553183078766,0.0195356924086809,-0.150703877210617,0.5124854445457458,-0.37493497133255
12,15.573480188846588,-0.0337054952979087,0.9052926301956176,-0.5778246521949768,0.1415211856365203,0.3144046068191528
