epoch,train_loss,train_acc,time
1,11765.232580184937,0.2646111249923706,35.73312187194824
2,486.1994366645813,0.3607777655124664,24.22793889045716
3,339.9255995750427,0.383388876914978,23.2974693775177
4,309.90228283405304,0.4044444561004638,18.57523536682129
5,301.24046289920807,0.4165000021457672,23.545928239822388
6,321.5271747112274,0.4202222228050232,25.140195846557617
7,724.3445957899094,0.3665555417537689,23.2626428604126
8,344.85408318042755,0.3776666522026062,23.295584201812744
9,322.1871429681778,0.4004999995231628,23.29043865203857
10,335.57829654216766,0.4025555551052093,25.14379978179932
11,324.28590154647827,0.4152777791023254,23.09171772003174
12,317.7752057313919,0.4257777631282806,18.07763075828552
13,297.44322288036346,0.4396111071109772,23.071833848953247
14,314.35250556468964,0.4375555515289306,23.561038970947266
15,280.13847637176514,0.4513333439826965,25.24430894851685
16,300.346387386322,0.4474444389343261,23.460216999053955
17,288.3010293245316,0.4569999873638153,23.187883138656616
18,321.238525390625,0.4481666684150696,23.49791669845581
19,282.62454986572266,0.4610555469989776,25.16266965866089
20,290.0113755464554,0.4675555527210235,24.15594172477722
21,276.40356278419495,0.4717777669429779,17.10678744316101
22,297.27283453941345,0.4614444375038147,19.594342470169067
23,321.10056257247925,0.4643333256244659,19.376476764678955
24,301.7511525154114,0.461777776479721,20.126772165298465
25,274.4195228815079,0.4819999933242798,19.288768768310547
26,284.22175645828247,0.4799444377422333,19.62934970855713
27,275.0616787672043,0.4858888983726501,19.558146715164185
28,292.0068463087082,0.4772222340106964,18.76948046684265
29,280.4948787689209,0.4798333346843719,19.95274519920349
30,263.8852792978287,0.4875000119209289,19.6685688495636
1,8048.04042840004,0.2734444439411163,34.949303150177
2,426.4846894741058,0.3461666703224182,27.09719729423523
3,412.9542338848114,0.3600000143051147,26.19093370437622
4,330.9219307899475,0.3982222080230713,27.859303951263428
5,334.66234838962555,0.4059444367885589,27.95485115051269
6,321.30705070495605,0.4230555593967438,26.034568786621094
7,313.9101164340973,0.4391111135482788,26.40921449661255
8,314.6125546693802,0.4383888840675354,22.837820529937744
9,306.50084459781647,0.448888897895813,34.94833469390869
10,286.9358867406845,0.4661666750907898,31.548694133758545
11,338.5035473108292,0.4551666676998138,31.14388680458069
12,290.8144438266754,0.4703888893127441,35.09910273551941
13,314.4975814819336,0.464944452047348,32.71844530105591
14,296.7673295736313,0.4841111004352569,32.2379310131073
15,316.1351306438446,0.4777777791023254,31.946415662765503
16,286.3830143213272,0.4887222349643707,32.828001737594604
17,287.34384322166443,0.4922222197055816,34.86310696601868
18,269.9531065225601,0.5016666650772095,32.1723906993866
19,297.0062988996506,0.4862777888774872,32.45539569854736
20,285.41444301605225,0.5033888816833496,34.72955846786499
21,282.94535183906555,0.5046111345291138,32.824223279953
22,283.8614978790283,0.5035555362701416,31.764791011810303
23,282.53203213214874,0.5059444308280945,34.96344041824341
24,284.8059195280075,0.5096666812896729,33.306554317474365
25,271.63818085193634,0.5093333125114441,31.56212162971497
26,284.63841485977173,0.5099444389343262,34.76325559616089
27,294.1410746574402,0.5078333616256714,22.662903547286987
28,276.1368749141693,0.5185555815696716,23.8150851726532
29,263.9973782300949,0.5245000123977661,23.45975923538208
30,300.42263782024384,0.5006666779518127,23.08291792869568
1,719.3758807182312,0.1828333288431167,17.001909494400024
2,720.8404467105865,0.1986666619777679,11.661030292510986
3,744.6494069099426,0.2098888903856277,11.481622219085692
4,769.9230189323425,0.2048333287239074,11.59230136871338
5,724.1041629314423,0.2106666713953018,11.573644876480104
6,744.9221751689911,0.2117222249507904,11.143558740615845
7,747.933753490448,0.2133333384990692,11.39546012878418
8,750.488089799881,0.2175555527210235,11.63368320465088
9,725.7265114784241,0.2204444408416748,11.619714498519896
10,719.3155891895294,0.2182777822017669,11.438800573349
11,662.6002194881439,0.2268333286046981,11.138830423355104
12,695.6406624317169,0.2241111099720001,11.376355648040771
13,748.3049027919769,0.2204444408416748,11.360707998275757
