generation,num_eval,time,kendalltau,rank_dif,rmse
1,11,2006.4518897533417,-0.0733333333333333,210.0,18.324159381940607
2,14,2001.4934027194977,,156.0,16.80336378101307
3,17,2001.0893294811249,-0.2357022603955158,169.0,17.182243862862354
4,20,1968.784166574478,0.0333333333333333,194.0,17.37476071245657
5,23,1956.5943672657013,0.0399999999999999,204.0,17.87610573540771
6,26,1970.6683237552645,-0.0066666666666666,202.0,17.860484507857482
7,29,2008.7641062736511,-0.0866666666666666,236.0,17.28774790058627
8,32,2014.110633611679,-0.0933333333333333,236.0,17.393040712534663
9,35,2017.5525875091555,-0.0466666666666666,228.0,17.836607061585266
10,38,2002.9881601333616,-0.1266666666666666,224.0,17.238164497291525
11,41,1999.082505226136,-0.1066666666666666,226.0,17.427088348153834
12,44,2032.0373623371124,-0.1466666666666666,242.0,17.46780178545394
13,47,2044.1048245429995,-0.1799999999999999,240.0,17.5771385078601
14,50,2046.5259408950808,-0.1266666666666666,220.0,17.416687580991198
15,53,2028.8330018520355,-0.1666666666666666,232.0,17.40060251621073
16,56,2014.5576503276825,-0.1133333333333333,236.0,17.41068395753821
17,59,1993.6519708633425,-0.0999999999999999,228.0,17.27594936658131
18,62,2022.2034826278689,-0.1666666666666666,242.0,17.69585245749566
19,65,2015.404551267624,-0.0599999999999999,222.0,17.073408746508292
20,68,2044.2803637981413,-0.0933333333333333,224.0,16.579230443372694
21,71,2047.7755053043363,-0.1399999999999999,236.0,16.626593042213546
22,74,2028.6419587135315,-0.1199999999999999,232.0,16.512727987722307
23,77,2028.2950999736784,-0.0466666666666666,222.0,16.79437306775263
24,80,1998.83420586586,-0.1266666666666666,228.0,16.74716076283701
25,83,2037.53568649292,-0.0999999999999999,228.0,16.31008746263143
26,86,1992.9412565231323,0.0133333333333333,204.0,16.45744202260676
27,89,2020.4644911289213,-0.0599999999999999,214.0,16.630017763027595
28,92,2034.0670404434204,0.0066666666666666,208.0,16.44303985555043
29,95,2035.943862199784,-0.0399999999999999,222.0,16.37938209250519
30,98,2057.845809698105,-0.0533333333333333,214.0,16.388406514383213
31,101,2045.4743921756744,-0.1466666666666666,224.0,16.461089357629533
32,104,2110.745527505874,-0.0666666666666666,216.0,16.31552447629228
33,107,2112.358734369278,-0.1733333333333332,236.0,16.246651607983466
34,110,2114.2365555763245,-0.1266666666666666,224.0,16.21777459546867
35,113,2108.414814710617,-0.0266666666666666,214.0,16.057235344266545
36,116,2125.1949293613434,-0.0333333333333333,222.0,16.055541991765132
37,119,2133.015734910965,-0.0666666666666666,222.0,16.035962053653684
38,122,2162.3170948028564,-0.0701169591458886,230.0,17.03713370643952
39,125,2139.3738164901733,-0.0968281816776557,236.0,16.81528814495349
40,128,2251.4156765937805,-0.0399999999999999,218.0,16.46756851719563
41,131,2194.967826604843,-0.0333333333333333,224.0,17.18150493925237
42,134,2217.54629278183,-0.0399999999999999,222.0,16.96804039502419
43,137,2208.874181032181,-0.0533333333333333,224.0,17.118253895500512
44,140,2178.125257730484,-0.0799999999999999,232.0,16.901461191345074
45,143,2201.8125064373016,-0.0599999999999999,224.0,16.8268561792098
46,146,2168.380483150482,-0.0666666666666666,218.0,17.020145420411872
47,149,2225.5471498966217,-0.0866666666666666,222.0,16.884602838030403
48,152,2178.7472026348114,-0.0399999999999999,220.0,16.86217350010139
49,155,2204.0786430835724,-0.0333333333333333,222.0,16.85672959712466
50,158,2181.987999200821,-0.0673435029701473,218.0,17.26185016154276
51,161,2224.8130264282227,-0.0599999999999999,228.0,17.116932579777504
52,164,2254.767918586731,0.0333333333333333,206.0,33.828559379768286
53,167,2235.121904373169,0.0333333333333333,204.0,34.48613273349171
54,170,2298.8992681503296,0.0599999999999999,198.0,34.8514885457097
55,173,2271.531576871872,-0.0199999999999999,208.0,111.5965911455292
56,176,2280.1704227924347,0.0466666666666666,188.0,89.58543899190218
57,179,2297.2828390598297,-0.0066666666666666,196.0,92.40729972681724
58,182,2299.7637338638306,-0.0333333333333333,208.0,59.421316847919954
59,185,2268.0007531642914,0.0199999999999999,204.0,119.271362935991
60,188,2325.2034533023834,-0.06666666666666665,214.0,83.738593726139
