generation,num_eval,local_i,time,f_sur,f_IC,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,11,0,2.099942684173584,14.375498327108447,0.6337398045724484,0.6065619587898254,0.1727384179830551,1.3139700889587402,-0.0113279083743691,0.2437512576580047,-0.150038257241249,0.4398432970046997,0.1532612890005111,-0.4442483782768249,0.1534337699413299
1,11,100,2.0463929176330566,14.922661502438464,1.168521220126307,0.781312108039856,0.2282704859972,1.1831581592559814,0.0017021347302943,0.0471456572413444,-0.2951638102531433,0.5546717047691345,0.5415051579475403,-0.1270919442176818,-0.3256026804447174
1,11,200,2.0307745933532715,15.590381861526408,1.46142870189668,0.2619543969631195,-0.0086768278852105,0.8336995840072632,0.0093801990151405,0.349073052406311,-0.0770678967237472,0.6018752455711365,0.1653413474559784,-0.5172702670097351,0.0078497873619198
1,11,300,2.0069353580474854,14.457892089914392,1.120756251217336,0.3817554712295532,0.3557829260826111,0.3448921740055084,0.6675360798835754,0.3295003473758697,-0.9550044536590576,0.4156299829483032,-0.5301072597503662,0.0388060063123703,-0.3323683440685272
1,11,400,2.0307719707489014,16.034802865081296,2.160280715577807,0.9009157419204712,0.5249670147895813,1.1497929096221924,0.6638879776000977,0.2991435527801513,0.2992623448371887,-0.1921047866344452,0.8073477745056152,-0.5467619299888611,-0.5858383774757385
1,11,500,2.0781145095825195,17.13629445322472,1.6000632845891902,0.8554938435554504,-0.0468250513076782,0.2789439857006073,-0.0171731002628803,-0.1272298097610473,0.3209300637245178,0.1543673127889633,-0.1336392760276794,-0.374246746301651,0.0439281463623046
1,11,600,1.9539432525634768,15.5815332818778,1.3880015524710094,0.174744427204132,0.1376868784427642,0.5358074903488159,-0.0096408510580658,-0.3361907005310058,0.5954621434211731,0.1698125898838043,-0.2555032670497894,-0.3624291121959686,0.0181955285370349
1,11,700,1.9682865142822263,14.840932930646682,1.083092213202303,0.2201601862907409,0.2518880069255829,0.8233576416969299,-0.0095794033259153,-0.1689203828573227,0.0350880175828933,0.3522431850433349,-0.2725660502910614,-0.3433253765106201,0.2499040365219116
1,11,800,1.952364683151245,14.668080111599131,1.8813610920744013,0.087943285703659,0.1684679388999939,0.9538094997406006,0.6640551090240479,0.059693269431591,0.4642654657363891,-0.2429007589817047,-0.3996171057224273,-0.2131313234567642,-0.512479841709137
1,11,900,1.969698429107666,15.024678343473097,2.166223394250269,0.2630111277103424,0.337143063545227,1.3734878301620483,0.6615434885025024,0.6094092130661011,-0.6333593726158142,0.328450083732605,-0.0142901623621582,-0.2401209771633148,-0.395151138305664
2,14,0,2.068695545196533,28.073649076331105,1.142066352133098,0.0952827557921409,0.4875456988811493,1.4693846702575684,0.6660908460617065,0.30872243642807,-0.6079996824264526,0.1274864822626114,-0.6957009434700012,-0.3332342505455017,-1.465266227722168
2,14,100,2.0324110984802246,28.105330658089464,1.1378303687353355,0.5093996524810791,0.1262398809194564,1.309453368186951,0.7782390117645264,0.6322641968727112,-0.8516305088996887,0.225835233926773,-0.5682918429374695,0.0801976472139358,0.2276187390089035
2,14,200,2.017294406890869,28.105943874233866,1.137745044700305,0.3586415946483612,0.9004958271980286,-0.6323769688606262,0.6449952125549316,0.0788072422146797,-0.4878265261650085,0.3819435834884643,-0.3844354748725891,-0.0292908083647489,0.7383201122283936
2,14,300,2.045321464538574,28.106168381964626,1.137720060902801,0.4515696167945862,0.2216891050338745,-0.0801845341920852,0.6062480807304382,-0.0366421975195407,-0.6239094138145447,0.3109156787395477,-0.1721678078174591,0.0873046368360519,0.0604104399681091
2,14,400,2.044574737548828,28.06131411386021,1.1426412493411062,0.194920539855957,0.4246812164783478,-0.5075486302375793,0.6374554634094238,0.1333901435136795,-0.6115075349807739,0.4311755299568176,-0.3669165372848511,-0.1492252945899963,0.3358700275421142
