generation,num_eval,time,evaluation,size,active_node
0,11,122.59374690055849,13.918534696102142,10656138,8
1,14,3531.54682469368,11.321383476257324,3848954,5
2,17,3221.562903881073,11.321383476257324,3848954,5
3,20,3422.530949354172,11.321383476257324,3848954,5
4,23,3730.515582084656,11.321383476257324,3848954,5
5,26,3682.287733078003,11.321383476257324,3848954,5
6,29,3748.390806913376,11.321383476257324,3848954,5
7,32,3045.562471628189,11.321383476257324,3848954,5
8,35,4091.609434604645,11.321383476257324,3848954,5
9,38,3556.4536039829254,11.321383476257324,3848954,5
10,41,3376.577696323395,11.321383476257324,3848954,5
11,44,3271.1497724056244,11.321383476257324,3848954,5
12,47,3278.964367866516,11.321383476257324,3848954,5
13,50,4383.827976465225,11.321383476257324,3848954,5
14,53,3117.3978481292725,11.321383476257324,3848954,5
15,56,4123.5327117443085,8.788852602243423,7743980,9
16,59,4267.68764090538,8.788852602243423,7743980,9
17,62,4812.581151485443,8.788852602243423,7743980,9
18,65,3822.238886117935,8.788852602243423,7743980,9
19,68,3145.953108072281,8.788852602243423,7743980,9
20,71,5266.86075091362,8.788852602243423,7743980,9
21,74,5665.15082859993,8.788852602243423,7743980,9
22,77,4445.594018697739,8.788852602243423,7743980,9
23,80,4294.828271865845,8.788852602243423,7743980,9
24,83,5072.781126022339,8.788852602243423,7743980,9
25,86,4611.265290975571,8.788852602243423,7743980,9
26,89,4855.937500476837,8.788852602243423,7743980,9
27,92,5363.765927791596,8.788852602243423,7743980,9
28,95,4316.796911239624,8.788852602243423,7743980,9
29,98,4750.015276432037,8.788852602243423,7743980,9
30,101,4637.937474727631,8.788852602243423,7743980,9
31,104,4701.546860218048,8.788852602243423,7743980,9
32,107,4301.078139543533,8.788852602243423,7743980,9
33,110,4795.015627384186,8.788852602243423,7743980,9
34,113,4443.812994480133,8.788852602243423,7743980,9
35,116,4639.811991453171,8.788852602243423,7743980,9
36,119,4381.567551374435,8.788852602243423,7743980,9
37,122,4289.978967189789,8.788852602243423,7743980,9
38,125,3935.922249078751,8.788852602243423,7743980,9
39,128,4657.968668460846,8.788852602243423,7743980,9
40,131,4227.155967950821,8.788852602243423,7743980,9
41,134,3986.65642786026,8.788852602243423,7743980,9
42,137,4372.18759059906,8.788852602243423,7743980,9
43,140,5105.3433673381805,8.788852602243423,7743980,9
44,143,4396.703095436096,8.788852602243423,7743980,9
45,146,3841.656259536743,8.788852602243423,7743980,9
46,149,5731.999997377396,8.788852602243423,7743980,9
47,152,6785.890820264816,8.788852602243423,7743980,9
48,155,4667.496338129044,8.788852602243423,7743980,9
49,158,3325.099473953247,8.788852602243423,7743980,9
50,161,3668.487589120865,8.788852602243423,7743980,9
51,164,4404.751504182816,8.788852602243423,7743980,9
52,167,3819.591906785965,8.788852602243423,7743980,9
53,170,3241.586175441742,8.788852602243423,7743980,9
54,173,3792.7968559265137,8.788852602243423,7743980,9
55,176,4127.380718231201,8.788852602243423,7743980,9
56,179,3524.4845769405365,8.788852602243423,7743980,9
57,182,3440.5072605609894,8.788852602243423,7743980,9
58,185,5419.0416967868805,8.788852602243423,7743980,9
59,188,3126.8910417556763,8.788852602243423,7743980,9
60,191,5238.179353237152,8.788852602243423,7743980,9
