generation,num_eval,time,evaluation,size,active_node
0,11,92.46432876586914,16.233034372329712,4059242,5
1,14,5065.513733148575,16.233034372329712,4059242,5
2,17,3646.083847522736,16.233034372329712,4059242,5
3,20,3144.7819559574127,12.320361316204073,785770,5
4,23,3674.27787566185,12.007223397493362,8803841,5
5,26,2878.1445083618164,12.007223397493362,8803841,5
6,29,2907.24613070488,12.007223397493362,8803841,5
7,32,3320.8598012924194,12.007223397493362,8803841,5
8,35,4635.712275028229,12.007223397493362,8803841,5
9,38,3797.0757024288177,12.007223397493362,8803841,5
10,41,2839.614570617676,12.007223397493362,8803841,5
11,44,4903.241584777832,12.007223397493362,8803841,5
12,47,3120.9093821048737,12.007223397493362,8803841,5
13,50,4512.596650600433,12.007223397493362,8803841,5
14,53,3887.693020582199,12.007223397493362,8803841,5
15,56,3382.6305906772614,12.007223397493362,8803841,5
16,59,2853.749533891678,12.007223397493362,8803841,5
17,62,2939.395896911621,12.007223397493362,8803841,5
18,65,3762.332446575165,12.007223397493362,8803841,5
19,68,3619.164705276489,12.007223397493362,8803841,5
20,71,3430.402029752732,12.007223397493362,8803841,5
21,74,3232.509528875351,12.007223397493362,8803841,5
22,77,4111.328549623489,12.007223397493362,8803841,5
23,80,3175.307569026947,12.007223397493362,8803841,5
24,83,3321.1141443252563,12.007223397493362,8803841,5
25,86,3590.552037715912,12.007223397493362,8803841,5
26,89,2831.2832264900208,12.007223397493362,8803841,5
27,92,3581.9291458129883,12.007223397493362,8803841,5
28,95,2855.5234909057617,12.007223397493362,8803841,5
29,98,3669.136306285858,12.007223397493362,8803841,5
30,101,3182.68764090538,12.007223397493362,8803841,5
31,104,3776.001318216324,12.007223397493362,8803841,5
32,107,3705.467472553253,12.007223397493362,8803841,5
33,110,2851.763187408448,12.007223397493362,8803841,5
34,113,3837.157458782196,12.007223397493362,8803841,5
35,116,3869.028082370758,12.007223397493362,8803841,5
36,119,2806.3536977767944,12.007223397493362,8803841,5
37,122,2819.930031299591,12.007223397493362,8803841,5
38,125,4055.984839916229,12.007223397493362,8803841,5
39,128,3006.6177537441254,12.007223397493362,8803841,5
40,131,3731.853209495544,12.007223397493362,8803841,5
41,134,2865.7835791110992,12.007223397493362,8803841,5
42,137,3083.916098594665,12.007223397493362,8803841,5
43,140,4026.7298448085785,12.007223397493362,8803841,5
44,143,2791.7875468730927,11.860176682472227,227731,10
45,146,3578.02197265625,11.860176682472227,227731,10
46,149,3803.686989545822,11.860176682472227,227731,10
47,152,3366.832864522934,11.860176682472227,227731,10
48,155,3032.294764518738,11.860176682472227,227731,10
49,158,3516.600264072418,11.860176682472227,227731,10
50,161,3117.0897204875946,11.860176682472227,227731,10
51,164,3043.845715522766,11.860176682472227,227731,10
52,167,3424.0486629009247,10.7597818672657,2741372,10
53,170,3363.1739773750305,10.7597818672657,2741372,10
54,173,4173.277310848236,10.7597818672657,2741372,10
55,176,3552.72257232666,10.7597818672657,2741372,10
56,179,3639.5310595035553,10.7597818672657,2741372,10
57,182,3449.009328842163,10.7597818672657,2741372,10
58,185,3518.6357917785645,10.7597818672657,2741372,10
59,188,2978.5405588150024,10.7597818672657,2741372,10
60,191,2937.8982903957367,10.759781867265701,2741372,10
