epoch,train_loss,train_acc,time
1,902.982502102852,0.2943888902664184,13.064361810684204
2,223.6870118379593,0.425944447517395,8.555824995040894
3,207.4466143846512,0.4711666703224182,8.534024000167847
4,195.16547882556915,0.5057777762413025,8.474440813064575
5,186.65212607383728,0.5276111364364624,8.49222183227539
6,178.85266411304474,0.5507222414016724,8.483826637268066
7,173.6052360534668,0.5646666884422302,8.5187406539917
8,170.76332694292068,0.5733333230018616,8.5328688621521
9,167.35425847768784,0.5826666951179504,8.565303802490234
10,168.6338347196579,0.5777778029441833,8.47394347190857
11,163.89955830574036,0.592555582523346,8.483157634735107
12,162.72960382699966,0.5957777500152588,8.495749711990356
13,160.7176074385643,0.5987777709960938,8.516863584518433
14,158.04203897714615,0.6083333492279053,8.57759976387024
15,157.75982201099396,0.6068333387374878,8.526663541793823
16,156.27784687280655,0.6072221994400024,8.551677227020264
17,155.0375937819481,0.6174444556236267,8.518274307250977
18,154.24474155902865,0.6199444532394409,8.538707971572876
19,153.43583238124847,0.6204444169998169,8.579545021057129
20,154.3136312365532,0.6160555481910706,8.527472257614136
21,152.93755567073822,0.6196666955947876,8.513758897781372
22,153.7404938340187,0.6213889122009277,8.500088453292847
23,149.97215503454208,0.625333309173584,8.483523845672607
24,150.65705931186676,0.6233888864517212,8.589386224746704
25,150.14912968873978,0.6306666731834412,8.49921464920044
26,148.80419492721558,0.6301666498184204,8.486443042755127
27,148.4007169008255,0.6317777633666992,8.494454145431519
28,147.8988207578659,0.6317222118377686,8.500360250473022
29,147.06869858503342,0.6352221965789795,8.54568362236023
30,147.61967831850052,0.6351110935211182,8.482908248901367
1,5471.690081834793,0.2125000059604644,19.12731504440308
2,710.4208331108093,0.2536666691303253,14.063053846359251
3,640.1610746383667,0.2671666741371155,14.071489810943604
4,670.1994462013245,0.2838888764381408,14.028051614761353
5,626.9197835922241,0.2921110987663269,14.010103225708008
6,720.0125560760498,0.3030555546283722,14.010189056396484
7,786.3247673511505,0.2763333320617676,13.977210998535156
8,698.8366520404816,0.2959444522857666,14.030524492263794
9,555.994829416275,0.3224444389343261,14.007123470306396
10,578.1021769046783,0.3200555443763733,14.03054928779602
11,549.9453003406525,0.3324444591999054,13.99780297279358
12,581.0886455774307,0.3308888971805572,13.991692066192629
13,549.5125420093536,0.3401666581630707,14.01266860961914
14,551.2744648456573,0.3412222266197204,14.07312512397766
15,542.9089634418488,0.3448333442211151,14.021553993225098
16,571.0753967761993,0.3444444537162781,14.010688066482544
17,541.4518406391144,0.3416111171245575,14.033531665802002
18,569.0676832199097,0.3373333215713501,14.046579837799072
19,543.2317559719086,0.3469444513320923,14.056781530380247
20,571.274655342102,0.3513333201408386,14.021125078201294
21,535.864265203476,0.3580555617809295,14.011844158172607
22,565.9860680103302,0.3501666784286499,14.066810131072998
23,582.7542848587036,0.3482777774333954,14.011329650878906
24,577.3285291194916,0.3586111068725586,14.032514095306396
25,547.7780711650848,0.355388879776001,13.981208324432371
26,602.5361260175705,0.3521111011505127,13.965662717819214
27,502.0513255596161,0.3699444532394409,13.988755941390991
