generation,num_eval,time,f_sur,f_IC,x0,x1,x2,x3,x4
1,6,1.9843597412109373,26.94709183867909,0.9204311289314622,0.0486117526888847,0.4795204699039459,-0.5371053814888,0.5019920468330383,-0.8237605690956116
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,0.0065156854689121,0.7838457822799683,-0.2930715382099151,0.4020915925502777,-0.2978698909282684
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,-0.0701389983296394,0.5839027166366577,-0.6795513033866882,0.6756717562675476,-1.112391471862793
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,-0.0856006816029548,0.462282657623291,-0.7019383907318115,0.8141216039657593,-0.6140297651290894
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,-0.0254088379442691,0.2324226349592209,-0.7251538038253784,0.1769008934497833,-0.5619706511497498
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,0.0390102602541446,0.7824010252952576,-0.3545475602149963,0.4024964570999145,-0.7991967797279358
1,6,1.9843597412109373,26.94715628017801,0.92042503468363,0.0225381087511777,0.4668532907962799,-0.572482168674469,0.406549334526062,-0.8409209847450256
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,0.0448928922414779,0.4509746432304382,-0.6626050472259521,0.3634642958641052,-1.2334375381469729
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,-0.0938789770007133,0.5347337126731873,-0.6320400238037109,0.2494284063577652,-0.6935545206069946
1,6,1.9843597412109373,26.94715628027916,0.9204250346740644,0.1506053805351257,0.1342609524726867,-0.6938294768333435,-0.1942245811223983,-1.0487182140350342
2,9,1.969149827957153,18.169302559785702,1.3201020551491398,-0.1876335442066192,0.6660180687904358,-0.5624979138374329,0.5115678906440735,-0.0791899114847183
2,9,1.969149827957153,18.37379903762534,1.4821445791040864,-0.0939125642180442,0.5903392434120178,-0.5105217099189758,0.1979708671569824,-0.1170565262436866
2,9,1.969149827957153,13.861351477078964,1.4318142562652731,0.0602176189422607,0.6056621670722961,-0.2922550141811371,0.2622203826904297,0.1147148534655571
2,9,1.969149827957153,17.42464621291387,1.6112759984271714,-0.1711378693580627,0.5916571617126465,-0.5875710844993591,0.3304094672203064,-0.0554430410265922
2,9,1.969149827957153,26.158459671187003,0.712841291304861,-0.2963399887084961,0.5771545171737671,-0.7370026111602783,0.1025992557406425,-0.1070406064391136
2,9,1.969149827957153,23.778218377986786,0.8506509923576646,-0.2417920529842376,0.9488126635551452,-0.4748270213603973,0.6662847399711609,-0.1525446027517318
2,9,1.969149827957153,22.47359394614909,1.04347097409776,-0.2882629632949829,0.6281087398529053,-0.7079650163650513,0.4409389495849609,-0.0057844324037432
2,9,1.969149827957153,20.7954749858764,0.5338831284525696,0.0187547095119953,0.2263026535511016,-0.6295504570007324,0.6434060335159302,-0.1916526108980178
2,9,1.969149827957153,14.330132953189253,1.875044318537156,-0.0510844551026821,0.4090959429740906,-0.5719436407089233,0.2677356898784637,-0.1561458706855774
2,9,1.969149827957153,20.791551763611075,1.2577548865568795,-0.2158282250165939,0.7889128923416138,-0.4914457499980926,0.2759894430637359,0.017639385536313
3,12,1.953263521194458,10.65482468760014,1.9447486561880472,0.1232235878705978,0.7025442123413086,-0.1902937293052673,0.2705033719539642,-0.1019978746771812
3,12,1.953263521194458,11.88802223390974,2.0694694494057764,0.0611076802015304,0.6335728168487549,-0.3005727231502533,0.164494127035141,-0.081345334649086
3,12,1.953263521194458,18.08814476301945,0.982788409384722,0.2380499243736267,0.1729925125837326,-0.360960990190506,0.1155942007899284,0.1822687685489654
3,12,1.953263521194458,14.81170884322045,1.750957864839057,0.1349622309207916,0.4024334251880646,-0.4128465950489044,0.0732472538948059,-0.4519941210746765
3,12,1.953263521194458,13.13836963908736,1.7693774208111164,0.1910128891468048,0.3252163529396057,-0.3625097870826721,0.1730420738458633,-0.1741132736206054
3,12,1.953263521194458,13.81196890978311,1.504910678076996,0.0933618023991584,0.6911330819129944,-0.2919371426105499,0.1370278000831604,-0.4640905857086181
3,12,1.953263521194458,13.60392667880975,1.7998083903556674,0.1833622455596923,0.4362569451332092,-0.266332745552063,0.1867030262947082,0.0750120356678962
3,12,1.953263521194458,22.81874263422818,0.4028941396964332,0.0966076031327247,0.1536803245544433,-0.5503753423690796,0.627933919429779,0.1162180006504058
3,12,1.953263521194458,16.844822696743048,1.0293527366914796,-0.0519244894385337,0.4773756563663482,-0.5004468560218811,0.0061358376406133,0.1186721995472908
3,12,1.953263521194458,13.047099188593812,2.1349256521065465,0.0561113059520721,0.4954563975334167,-0.3301770091056824,0.1631885915994644,0.3560964465141296
4,15,2.1085119247436523,17.366087213999954,2.1253789236303224,-0.2411383092403412,0.8464670181274414,-0.5665387511253357,0.7785231471061707,-0.2893806993961334
4,15,2.1085119247436523,9.65796380444146,3.560988830659121,-0.1250360310077667,0.5275670886039734,-0.5888898372650146,0.4461216330528259,-0.185401901602745
4,15,2.1085119247436523,23.583557997911257,1.075172594441543,-0.3211276829242706,0.3765442371368408,-0.9005234241485596,0.3651275038719177,-0.0463494136929512
4,15,2.1085119247436523,29.64978105437547,0.0006334100195266,-0.0739812850952148,0.6792484521865845,-0.4219959378242492,0.1643321365118026,-0.1007903516292572
4,15,2.1085119247436523,32.7203684086165,2.176690793720317e-05,-0.1009164825081825,0.645484983921051,-0.4573840200901031,0.3313345909118652,-0.0052541652694344
4,15,2.1085119247436523,15.409008083075005,2.483990003861441,-0.2183759957551956,0.7120019793510437,-0.6043844223022461,0.0995499640703201,-0.3193352222442627
4,15,2.1085119247436523,19.197817398251765,0.6086919473421353,-0.1573977917432785,1.0736254453659058,-0.3003256320953369,0.3009607195854187,-0.2006951421499252
4,15,2.1085119247436523,12.603071132969443,1.0750633846459148,-0.1486152410507202,0.5420007705688477,-0.5873270034790039,0.4264006018638611,-0.0207597538828849
4,15,2.1085119247436523,19.150141772341573,1.0281130071931766,0.1511033773422241,0.4396065473556518,-0.3547186553478241,0.4957562386989593,-0.3257072865962982
4,15,2.1085119247436523,17.607066298622208,2.1146784258581386,-0.070711463689804,0.3975787758827209,-0.6466379165649414,0.3151413798332214,-0.4089879691600799
5,18,1.9061377048492432,32.10520242459137,0.1223428631617286,0.2117393314838409,0.2421689480543136,-0.3579647541046142,-0.301496297121048,0.0799336209893226
5,18,1.9061377048492432,12.522759315530406,3.091051746202208,-0.1181979700922966,0.2519029974937439,-0.7081224918365479,0.0194452684372663,0.1610668301582336
5,18,1.9061377048492432,23.9836012742045,1.0213005557184751,-0.1932704001665115,0.1584682613611221,-0.8388773798942566,-0.2739950120449066,0.3914104104042053
5,18,1.9061377048492432,14.628620777812236,1.73326607989343,0.0114347916096448,0.265447050333023,-0.6121373772621155,-0.2100590467453003,-0.2150587439537048
5,18,1.9061377048492432,23.16954259728736,1.1308069102971885,-0.0801135599613189,0.0252677723765373,-0.8361995816230774,0.2086747139692306,0.1088379845023155
5,18,1.9061377048492432,20.128313544916104,0.714655466107277,0.1435021013021469,0.1283830404281616,-0.5204372406005859,-0.1465277820825576,0.0268257092684507
5,18,1.9061377048492432,10.92005118803335,2.560769629914374,-0.0545501112937927,0.2306731343269348,-0.6793270707130432,0.0935603007674217,-0.0444837287068367
5,18,1.9061377048492432,16.03824079534881,1.7413985004573578,-0.0180321633815765,0.2987608015537262,-0.5662948489189148,-0.1193285807967186,0.2219973653554916
5,18,1.9061377048492432,17.629584464731458,2.08195722718255,0.0087979258969426,0.1390857100486755,-0.6167568564414978,0.0290084835141897,0.4353941977024078
