generation,num_eval,time,f_sur,f_IC,x0,x1,x2,x3,x4
1,6,1.9521117210388184,21.252194135805,1.2715294645664923,1.1457239389419556,0.4970968961715698,-0.0929303169250488,0.2957258820533752,-1.0236912965774536
1,6,1.9521117210388184,23.5264833178966,1.2173611709566157,1.2166818380355835,0.3136580288410187,0.0430773645639419,0.3863135576248169,-0.5946411490440369
1,6,1.9521117210388184,25.63287181457398,0.053934010085315,0.6927255392074585,0.1882230341434478,-0.3444594740867615,0.2496849596500396,-1.196619749069214
1,6,1.9521117210388184,20.96250064213283,1.2430565113590544,1.0316483974456787,0.4849427342414856,-0.0640967115759849,0.3366629779338836,-0.5760330557823181
1,6,1.9521117210388184,26.100594649443032,0.9194833120265956,1.0336031913757324,0.2919016778469085,-0.0566310174763202,0.4512320756912231,-0.7014469504356384
1,6,1.9521117210388184,21.23225767282151,1.1716992279021878,1.0339858531951904,0.4926462769508362,-0.0173710025846958,0.3366730511188507,-0.3131472468376159
1,6,1.9521117210388184,26.936632905773173,0.9804760630626036,1.1650667190551758,0.5088414549827576,0.0135482130572199,0.4469105303287506,-0.6079022884368896
1,6,1.9521117210388184,30.99776508878329,0.5091522227307244,1.018452763557434,0.7592463493347168,-0.0379749685525894,0.3353069126605987,-0.3121103048324585
1,6,1.9521117210388184,24.087654786427137,0.8985760312187587,0.9499536752700806,0.5827099680900574,-0.16001757979393,0.352060467004776,-0.9054213762283324
1,6,1.9521117210388184,24.47874489341671,0.2410596195939079,1.057275891304016,0.2107642292976379,-0.0995394438505172,0.2552221119403839,-0.8000803589820862
2,9,1.9237275123596191,18.14221887554765,0.7971957196186612,0.4565836191177368,0.4442085921764374,-0.2353047281503677,0.3099353313446045,0.1313932090997696
2,9,1.9237275123596191,45.83320551072252,2.181120951157562e-18,0.4735703468322754,-0.0398586094379425,-0.2583025395870209,0.0485809370875358,0.2072925716638565
2,9,1.9237275123596191,22.38518770952426,1.2616342451152194,0.3053556084632873,0.3404110074043274,-0.3640177249908447,0.1909296065568924,-0.0588433481752872
2,9,1.9237275123596191,19.621952374092555,1.96177905201294,0.3586577177047729,0.3577072024345398,-0.2916446328163147,0.4300655424594879,-0.1255526840686798
2,9,1.9237275123596191,32.79009651700201,0.5489504271858259,0.7232052683830261,0.6730569005012512,-0.0965677425265312,0.4108646214008331,0.1355652213096618
2,9,1.9237275123596191,31.710190887602742,0.6679835165993167,0.0740993842482566,0.4731898009777069,-0.4213904738426208,0.2371649891138076,0.319867193698883
2,9,1.9237275123596191,28.03709808942141,0.8220239018786006,0.6552884578704834,0.2862106263637543,-0.2329855859279632,-0.11092209815979,0.1469381153583526
2,9,1.9237275123596191,36.03971652014948,0.0893832185667229,0.327710747718811,0.127140924334526,-0.3389080464839935,0.1890453845262527,-0.0884169936180114
2,9,1.9237275123596191,27.547585491774218,0.7146077668675153,0.6093199849128723,0.295196533203125,-0.1353829056024551,0.3481589555740356,0.2532051801681518
2,9,1.9237275123596191,21.44207927658786,1.3100122439653703,0.6098477244377136,0.4455025196075439,-0.262152761220932,0.0480469092726707,-0.2142608314752578
3,12,2.093235969543457,23.9078127399776,0.2804467257265407,0.3074671328067779,0.3645663559436798,-0.2695069313049316,0.8556686639785767,-0.3284217417240143
3,12,2.093235969543457,16.553279860224656,2.417585425078124,0.5130475163459778,0.5349052548408508,-0.4399770200252533,0.287310391664505,-1.1628119945526123
3,12,2.093235969543457,39.30614557697398,0.0017014202559613,0.9485449194908142,0.5787092447280884,-0.0692117139697074,0.5618401765823364,-0.6351677775382996
3,12,2.093235969543457,35.95724062592009,0.3428990447758819,1.0189259052276611,1.0021919012069702,-0.0748796239495277,0.7224860191345215,-0.8801504969596863
3,12,2.093235969543457,16.970864413628433,1.9904793699662968,0.5630985498428345,0.4485649168491363,-0.2562763094902038,0.5013538599014282,-0.5874066352844238
3,12,2.093235969543457,30.002394339873184,0.1552749729210008,0.2307115942239761,0.2402427643537521,-0.45079106092453,0.3464291393756866,-0.6437428593635559
3,12,2.093235969543457,16.51702351929734,2.803850264982563,0.4734745621681213,0.5891245007514954,-0.2800066173076629,0.6131776571273804,-0.6321145296096802
3,12,2.093235969543457,15.691652620595647,2.9331924691083504,0.4389485120773315,0.4740758538246155,-0.2950551807880401,0.6846259832382202,-0.6632026433944702
3,12,2.093235969543457,34.683873299089875,0.197486605476768,1.188676118850708,0.844424307346344,0.0231755692511796,0.44092458486557,-0.5681939721107483
3,12,2.093235969543457,18.669093581677217,0.8905257587189614,0.4698846042156219,0.3295572996139526,-0.2475123554468155,0.5300018191337585,-0.3420983552932739
4,15,2.0868020057678223,-13.450251695450367,32.30456725646532,-0.4236425459384918,1.5748765468597412,-0.7938132882118225,0.3633867800235748,0.016582041978836
4,15,2.0868020057678223,-7.529092635244545,27.565132297207835,-0.5952065587043762,1.3622066974639893,-0.8600437641143799,0.3999109268188476,-0.1315754503011703
4,15,2.0868020057678223,-10.210003077973797,30.107123283767045,-0.4215074479579925,1.685439109802246,-0.8359044790267944,0.2001542001962661,0.0293045416474342
4,15,2.0868020057678223,55.38849679174586,4.218288757288106,-0.061225339770317,1.289149284362793,-0.5650515556335449,0.2517727017402649,0.1982260793447494
4,15,2.0868020057678223,54.22278286889941,8.864238956153802,-0.1188203915953636,1.7767943143844604,-0.649898111820221,0.2117697447538375,0.3814568519592285
4,15,2.0868020057678223,-0.3146729574798073,19.82629078019296,-0.2825022637844085,1.3639049530029297,-0.6493322253227234,0.5143990516662598,0.0542266145348548
4,15,2.0868020057678223,-10.96665077470385,29.46537591374071,-0.2061202675104141,1.3395352363586426,-0.6562038660049438,0.397646963596344,-0.1111462712287902
4,15,2.0868020057678223,-13.28518902563075,33.13356816301171,-0.3501987755298614,1.7798209190368652,-0.8668400049209595,-0.0433036126196384,0.0166657399386167
4,15,2.0868020057678223,-8.580391687532256,27.811824307559228,-0.3362011015415191,1.5472557544708252,-0.7557657361030579,0.3151871860027313,0.0342682749032974
4,15,2.0868020057678223,40.43477905163852,10.496326388970877,-0.4476180076599121,1.2016969919204712,-0.827206552028656,0.3258613049983978,-0.3220044374465942
5,18,1.953061819076538,49.74279097393212,8.71865956522542,0.3307952880859375,0.8059237003326416,-0.1098450049757957,1.314643144607544,0.3054920434951782
5,18,1.953061819076538,8.691959663760699,18.45174599266733,0.5807549953460693,1.3542768955230713,-0.0322757922112941,1.5129270553588867,0.0615820102393627
5,18,1.953061819076538,18.27627892724747,6.438791101970877,-0.0737515687942504,0.5882246494293213,-0.3614293932914734,1.133940577507019,0.0662890747189521
5,18,1.953061819076538,4.904476654125332,14.959155619890645,0.1702008992433548,0.8675428032875061,-0.2233833968639373,1.3884485960006714,0.0377474091947078
5,18,1.953061819076538,5.623230523140933,18.576399058145267,0.6872425079345703,1.2003902196884155,0.0128420544788241,1.6016051769256592,-0.1253163665533065
5,18,1.953061819076538,32.398776412223704,13.395394611595789,1.1164729595184326,1.1826573610305786,0.2128511369228363,1.251516580581665,0.1480012685060501
5,18,1.953061819076538,6.262607139680142,16.340511347239147,0.753394603729248,0.8579650521278381,0.0766860246658325,1.5389301776885986,-0.1214514225721359
5,18,1.953061819076538,17.324023746893698,9.864504016006956,0.0238922666758298,0.7941996455192566,-0.2845265567302704,1.3931787014007568,0.0955609306693077
