eval,obj,x0,x1,x2,x3,x4
6,17.66902643442154,0.42644042,0.38720652,-0.375702,0.29934147,-0.69825196
6,18.07906556129456,0.5000938,0.45056888,-0.2349895,0.26831415,0.013536548
6,29.47028362751007,0.88362235,0.19055368,-0.076789,0.14061476,-0.028303906
6,35.25526571273804,-0.26693484,0.23772335,-0.6708682,-0.16061342,0.48846653
6,46.39137387275696,0.4384473,-0.04366665,-0.28289124,0.12423654,0.044997912
6,51.224183320999146,0.312743,0.69837433,-0.49712086,-0.60107887,0.6034579
9,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
9,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
9,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
9,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
9,29.47028362751007,0.8836223483085632,0.190553680062294,-0.0767889991402626,0.1406147629022598,-0.0283039063215255
9,33.95567238330841,1.05144202709198,0.4636846482753753,-0.1134910434484481,0.3582112789154053,-0.9681664109230042
9,35.25526571273804,-0.2669348418712616,0.2377233505249023,-0.6708682179450989,-0.1606134176254272,0.4884665310382843
9,46.39137387275696,0.4384472966194153,-0.0436666496098041,-0.2828912436962127,0.1242365390062332,0.0449979119002819
9,51.224183320999146,0.3127430081367492,0.698374330997467,-0.4971208572387695,-0.6010788679122925,0.6034579277038574
12,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
12,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
12,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
12,19.43993854522705,0.5191686153411865,0.3977250158786773,-0.2583342790603637,0.2426718324422836,-0.129177838563919
12,19.839298844337463,0.3544867932796478,0.3719532787799835,-0.2809046804904938,0.518769383430481,-0.1452891528606414
12,22.46377682685852,0.4048255383968353,0.4160412847995758,-0.3050742447376251,0.1680702865123748,0.0304153263568878
12,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
12,29.47028362751007,0.8836223483085632,0.190553680062294,-0.0767889991402626,0.1406147629022598,-0.0283039063215255
12,33.95567238330841,1.05144202709198,0.4636846482753753,-0.1134910434484481,0.3582112789154053,-0.9681664109230042
12,35.25526571273804,-0.2669348418712616,0.2377233505249023,-0.6708682179450989,-0.1606134176254272,0.4884665310382843
12,46.39137387275696,0.4384472966194153,-0.0436666496098041,-0.2828912436962127,0.1242365390062332,0.0449979119002819
12,51.224183320999146,0.3127430081367492,0.698374330997467,-0.4971208572387695,-0.6010788679122925,0.6034579277038574
15,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
15,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
15,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
15,19.43993854522705,0.5191686153411865,0.3977250158786773,-0.2583342790603637,0.2426718324422836,-0.129177838563919
15,19.839298844337463,0.3544867932796478,0.3719532787799835,-0.2809046804904938,0.518769383430481,-0.1452891528606414
15,22.46377682685852,0.4048255383968353,0.4160412847995758,-0.3050742447376251,0.1680702865123748,0.0304153263568878
15,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
15,23.53899097442627,0.4667772054672241,0.520422101020813,-0.3067969381809234,0.7120013236999512,-0.8497892022132874
15,27.465242862701416,0.46262988448143,0.5062734484672546,-0.2754736542701721,0.6962332129478455,-0.5973252654075623
15,29.47028362751007,0.8836223483085632,0.190553680062294,-0.0767889991402626,0.1406147629022598,-0.0283039063215255
15,33.95567238330841,1.05144202709198,0.4636846482753753,-0.1134910434484481,0.3582112789154053,-0.9681664109230042
15,35.25526571273804,-0.2669348418712616,0.2377233505249023,-0.6708682179450989,-0.1606134176254272,0.4884665310382843
15,46.39137387275696,0.4384472966194153,-0.0436666496098041,-0.2828912436962127,0.1242365390062332,0.0449979119002819
15,51.224183320999146,0.3127430081367492,0.698374330997467,-0.4971208572387695,-0.6010788679122925,0.6034579277038574
15,284.627049446106,0.607998788356781,0.4681236147880554,-0.3690651655197143,0.3961002826690674,-1.2369898557662964
18,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
18,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
18,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
18,19.43993854522705,0.5191686153411865,0.3977250158786773,-0.2583342790603637,0.2426718324422836,-0.129177838563919
18,19.839298844337463,0.3544867932796478,0.3719532787799835,-0.2809046804904938,0.518769383430481,-0.1452891528606414
18,22.46377682685852,0.4048255383968353,0.4160412847995758,-0.3050742447376251,0.1680702865123748,0.0304153263568878
18,22.473721265792847,-0.7291868925094604,1.417415738105774,-0.9212329983711244,0.394960880279541,-0.0035664169117808
18,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
18,23.32473063468933,-0.331180214881897,1.5044559240341189,-0.7576674818992615,0.3698485791683197,-0.1543680429458618
18,23.53899097442627,0.4667772054672241,0.520422101020813,-0.3067969381809234,0.7120013236999512,-0.8497892022132874
18,25.85908460617065,-0.3985642194747925,1.5767803192138672,-0.831188976764679,0.2135416269302368,-0.0943338349461555
18,27.465242862701416,0.46262988448143,0.5062734484672546,-0.2754736542701721,0.6962332129478455,-0.5973252654075623
18,29.47028362751007,0.8836223483085632,0.190553680062294,-0.0767889991402626,0.1406147629022598,-0.0283039063215255
18,33.95567238330841,1.05144202709198,0.4636846482753753,-0.1134910434484481,0.3582112789154053,-0.9681664109230042
18,35.25526571273804,-0.2669348418712616,0.2377233505249023,-0.6708682179450989,-0.1606134176254272,0.4884665310382843
18,46.39137387275696,0.4384472966194153,-0.0436666496098041,-0.2828912436962127,0.1242365390062332,0.0449979119002819
18,51.224183320999146,0.3127430081367492,0.698374330997467,-0.4971208572387695,-0.6010788679122925,0.6034579277038574
18,284.627049446106,0.607998788356781,0.4681236147880554,-0.3690651655197143,0.3961002826690674,-1.2369898557662964
21,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
21,17.67210876941681,0.6976443529129028,1.1864322423934937,0.0739655196666717,1.7712432146072388,0.0496807843446731
21,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
21,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
21,19.43993854522705,0.5191686153411865,0.3977250158786773,-0.2583342790603637,0.2426718324422836,-0.129177838563919
21,19.839298844337463,0.3544867932796478,0.3719532787799835,-0.2809046804904938,0.518769383430481,-0.1452891528606414
21,21.86295199394226,0.766789436340332,1.260604739189148,0.1071937829256057,1.982466578483581,-0.0219050534069538
21,22.46377682685852,0.4048255383968353,0.4160412847995758,-0.3050742447376251,0.1680702865123748,0.0304153263568878
21,22.473721265792847,-0.7291868925094604,1.417415738105774,-0.9212329983711244,0.394960880279541,-0.0035664169117808
21,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
21,23.32473063468933,-0.331180214881897,1.5044559240341189,-0.7576674818992615,0.3698485791683197,-0.1543680429458618
21,23.53899097442627,0.4667772054672241,0.520422101020813,-0.3067969381809234,0.7120013236999512,-0.8497892022132874
21,24.857364296913147,0.632162868976593,1.2596120834350586,-0.0190310683101415,1.6817193031311035,-0.2108654528856277
21,25.85908460617065,-0.3985642194747925,1.5767803192138672,-0.831188976764679,0.2135416269302368,-0.0943338349461555
21,27.465242862701416,0.46262988448143,0.5062734484672546,-0.2754736542701721,0.6962332129478455,-0.5973252654075623
21,29.47028362751007,0.8836223483085632,0.190553680062294,-0.0767889991402626,0.1406147629022598,-0.0283039063215255
21,33.95567238330841,1.05144202709198,0.4636846482753753,-0.1134910434484481,0.3582112789154053,-0.9681664109230042
21,35.25526571273804,-0.2669348418712616,0.2377233505249023,-0.6708682179450989,-0.1606134176254272,0.4884665310382843
21,46.39137387275696,0.4384472966194153,-0.0436666496098041,-0.2828912436962127,0.1242365390062332,0.0449979119002819
21,51.224183320999146,0.3127430081367492,0.698374330997467,-0.4971208572387695,-0.6010788679122925,0.6034579277038574
21,284.627049446106,0.607998788356781,0.4681236147880554,-0.3690651655197143,0.3961002826690674,-1.2369898557662964
24,17.13586163520813,-0.1732038259506225,1.175796389579773,-1.0162529945373535,-0.9195737242698668,-0.4516084194183349
24,17.66902643442154,0.426440417766571,0.3872065246105194,-0.3757019937038421,0.299341470003128,-0.6982519626617432
24,17.67210876941681,0.6976443529129028,1.1864322423934937,0.0739655196666717,1.7712432146072388,0.0496807843446731
24,18.07906556129456,0.5000938177108765,0.4505688846111297,-0.2349894940853119,0.2683141529560089,0.0135365482419729
24,18.539180040359497,1.2203117609024048,0.3862387537956238,-0.0104882093146443,0.3300637006759643,-0.7639633417129517
24,19.43993854522705,0.5191686153411865,0.3977250158786773,-0.2583342790603637,0.2426718324422836,-0.129177838563919
24,19.839298844337463,0.3544867932796478,0.3719532787799835,-0.2809046804904938,0.518769383430481,-0.1452891528606414
24,21.86295199394226,0.766789436340332,1.260604739189148,0.1071937829256057,1.982466578483581,-0.0219050534069538
24,22.46377682685852,0.4048255383968353,0.4160412847995758,-0.3050742447376251,0.1680702865123748,0.0304153263568878
24,22.473721265792847,-0.7291868925094604,1.417415738105774,-0.9212329983711244,0.394960880279541,-0.0035664169117808
24,22.95314073562622,1.210436224937439,0.4796092510223388,-0.0508489310741424,0.2456029504537582,-0.9081282019615172
24,23.32473063468933,-0.331180214881897,1.5044559240341189,-0.7576674818992615,0.3698485791683197,-0.1543680429458618
