generation,num_eval,time,evaluation,size,active_node
0,6,135.67457818984985,17.66902643442154,4059242,5
1,9,3269.049844264984,14.467109560966492,10364392,9
2,12,6104.570742368698,13.45469081401825,17734070,13
3,15,4386.972365856171,13.45469081401825,17734070,13
4,18,3618.409786224365,13.45469081401825,17734070,13
5,21,4423.350932598114,11.93420433998108,6472794,6
6,24,4382.3749127388,11.4412180185318,3650963,8
7,27,2960.422808647156,11.4412180185318,3650963,8
8,30,4989.437320947647,11.4412180185318,3650963,8
9,33,3810.703434228897,9.20556953549385,22236778,7
10,36,5011.905772924423,9.20556953549385,22236778,7
11,39,4247.468819856644,8.946296840906143,5709866,9
12,42,2913.237228155136,8.946296840906143,5709866,9
13,45,3675.778311014176,8.946296840906143,5709866,9
14,48,4640.04686999321,8.946296840906143,5709866,9
15,51,3075.705921173096,8.946296840906143,5709866,9
16,54,3329.3965759277344,8.946296840906143,5709866,9
17,57,3857.6721773147583,8.946296840906143,5709866,9
18,60,3946.361361026764,8.946296840906143,5709866,9
19,63,4054.2186045646654,8.946296840906143,5709866,9
20,66,3081.281280517578,8.946296840906143,5709866,9
21,69,3741.808443069458,8.946296840906143,5709866,9
22,72,4107.093663215637,8.946296840906143,5709866,9
23,75,3208.751440048218,8.946296840906143,5709866,9
24,78,3458.513288974762,8.946296840906143,5709866,9
25,81,3003.2497968673706,8.946296840906143,5709866,9
26,84,3900.015616893768,8.946296840906143,5709866,9
27,87,2811.97101020813,8.946296840906143,5709866,9
28,90,3765.076146841049,8.946296840906143,5709866,9
29,93,3107.110987186432,8.946296840906143,5709866,9
30,96,3435.935871362686,8.946296840906143,5709866,9
31,99,3734.077998161316,8.946296840906143,5709866,9
32,102,3283.5312464237213,8.946296840906143,5709866,9
33,105,3048.171678304672,8.946296840906143,5709866,9
34,108,3512.096034526825,8.946296840906143,5709866,9
35,111,3028.124435901642,8.946296840906143,5709866,9
36,114,3804.129534959793,8.946296840906143,5709866,9
37,117,3277.093346595764,8.946296840906143,5709866,9
38,120,3688.437480211258,8.946296840906143,5709866,9
39,123,3533.578209638596,8.946296840906143,5709866,9
40,126,3652.242262840271,8.946296840906143,5709866,9
41,129,4211.488015651703,8.946296840906143,5709866,9
42,132,3939.833724498749,8.946296840906143,5709866,9
43,135,3260.1761271953583,8.946296840906143,5709866,9
44,138,3209.6138117313385,8.946296840906143,5709866,9
45,141,3385.7813415527344,8.946296840906143,5709866,9
46,144,2918.4377331733704,8.946296840906143,5709866,9
47,147,3088.7315866947174,8.946296840906143,5709866,9
48,150,3964.848420381546,8.946296840906143,5709866,9
49,153,3703.863173007965,8.946296840906143,5709866,9
50,156,2964.195155620575,8.946296840906143,5709866,9
51,159,4332.797708272934,8.946296840906143,5709866,9
52,162,3948.531235456466,8.946296840906143,5709866,9
53,165,4247.712752819061,8.946296840906143,5709866,9
54,168,3677.733765363693,8.946296840906143,5709866,9
55,171,2973.8589832782745,8.946296840906143,5709866,9
56,174,3334.12598323822,8.946296840906143,5709866,9
57,177,3544.159546852112,8.946296840906143,5709866,9
58,180,3705.081638813019,8.946296840906143,5709866,9
59,183,6156.494313955307,8.946296840906143,5709866,9
60,186,3935.265385866165,8.946296840906143,5709866,9
