generation,num_eval,time,kendalltau,rank_dif,rmse
1,11,2093.8411054611206,-0.0466666666666666,206.0,69.65737371390816
2,14,2022.649811506272,-0.0466666666666666,206.0,69.65737371390816
3,17,2059.7943432331085,-0.0466666666666666,206.0,69.65737371390816
4,20,2093.797463417053,-0.0466666666666666,206.0,69.65737371390816
5,23,2026.0652742385864,-0.0466666666666666,206.0,69.65737371390816
6,26,2022.814997673035,-0.0466666666666666,206.0,69.65737371390816
7,29,2037.2703473567965,-0.0466666666666666,206.0,69.65737371390816
8,32,2086.2439930438995,-0.0466666666666666,206.0,69.65737371390816
9,35,2076.160164833069,-0.0466666666666666,206.0,69.65737371390816
10,38,2061.390978574753,-0.0466666666666666,206.0,69.65737371390816
11,41,2036.0957398414607,-0.0466666666666666,206.0,69.65737371390816
12,44,2009.017452001572,-0.0466666666666666,206.0,69.65737371390816
13,47,1986.0367228984835,-0.0466666666666666,206.0,69.65737371390816
14,50,2025.0260105133057,-0.0466666666666666,206.0,69.65737371390816
15,53,2027.1442286968231,-0.0466666666666666,206.0,69.65737371390816
16,56,2114.440864086151,-0.0466666666666666,206.0,69.65737371390816
17,59,2039.518620967865,-0.0466666666666666,206.0,69.65737371390816
18,62,1997.3089299201963,-0.0466666666666666,206.0,69.65737371390816
19,65,2023.53693151474,-0.0466666666666666,206.0,69.65737371390816
20,68,2071.8097426891327,-0.0466666666666666,206.0,69.65737371390816
21,71,2059.6105637550354,-0.0466666666666666,206.0,69.65737371390816
22,74,2025.0619642734528,-0.0466666666666666,206.0,69.65737371390816
23,77,1958.298423051834,-0.0466666666666666,206.0,69.65737371390816
24,80,2034.401273965836,-0.0466666666666666,206.0,69.65737371390816
25,83,2059.6145300865173,-0.0466666666666666,206.0,69.65737371390816
26,86,2074.252696275711,-0.0466666666666666,206.0,69.65737371390816
27,89,2012.910686969757,-0.0466666666666666,206.0,69.65737371390816
28,92,1995.434278011322,-0.0466666666666666,206.0,69.65737371390816
29,95,2009.952430486679,-0.0466666666666666,206.0,69.65737371390816
30,98,2094.4805839061737,-0.0466666666666666,206.0,69.65737371390816
31,101,2021.8344876766205,-0.0466666666666666,206.0,69.65737371390816
32,104,1973.0684711933136,-0.0466666666666666,206.0,69.65737371390816
33,107,2067.545124053955,-0.0466666666666666,206.0,69.65737371390816
34,110,2069.3205478191376,-0.0466666666666666,206.0,69.65737371390816
35,113,2020.338873386383,-0.0466666666666666,206.0,69.65737371390816
36,116,2016.3657262325287,-0.0466666666666666,206.0,69.65737371390816
37,119,2021.3842101097107,-0.0466666666666666,206.0,69.65737371390816
38,122,2052.114293813705,-0.0466666666666666,206.0,69.65737371390816
39,125,2041.1581292152405,-0.0466666666666666,206.0,69.65737371390816
40,128,2054.1706969738007,-0.0466666666666666,206.0,69.65737371390816
41,131,1992.850329399109,-0.0466666666666666,206.0,69.65737371390816
42,134,1988.6403052806847,-0.0466666666666666,206.0,69.65737371390816
43,137,1967.00182390213,-0.0466666666666666,206.0,69.65737371390816
44,140,1998.979675531388,-0.0466666666666666,206.0,69.65737371390816
45,143,2019.5545468330383,-0.0466666666666666,206.0,69.65737371390816
46,146,2103.169724702835,-0.0466666666666666,206.0,69.65737371390816
47,149,2025.861330986023,-0.0466666666666666,206.0,69.65737371390816
48,152,2003.0530376434328,-0.0466666666666666,206.0,69.65737371390816
49,155,1954.637859106064,-0.0466666666666666,206.0,69.65737371390816
50,158,2013.008935451508,-0.0466666666666666,206.0,69.65737371390816
51,161,2038.958422422409,-0.0466666666666666,206.0,69.65737371390816
52,164,2090.4700264930725,-0.0466666666666666,206.0,69.65737371390816
53,167,2051.0702760219574,-0.0466666666666666,206.0,69.65737371390816
54,170,1999.102283000946,-0.0466666666666666,206.0,69.65737371390816
55,173,1973.7256071567533,-0.0466666666666666,206.0,69.65737371390816
56,176,2017.524404764176,-0.0466666666666666,206.0,69.65737371390816
57,179,2081.2934646606445,-0.0466666666666666,206.0,69.65737371390816
58,182,2065.747715950012,-0.0466666666666666,206.0,69.65737371390816
59,185,2018.2797226905825,-0.0466666666666666,206.0,69.65737371390816
60,188,2005.4968812465668,-0.046666666666666655,206.0,69.65737371390816
