generation,num_eval,time,evaluation,size,active_node
0,11,283.0626275539398,10.951088666915894,692330,5
1,14,3988.796506166458,10.946445941925049,9211786,4
2,17,2974.4844489097595,10.946445941925049,9211786,4
3,20,3120.718648672104,10.946445941925049,9211786,4
4,23,3164.514044523239,10.946445941925049,9211786,4
5,26,4193.906222581863,10.946445941925049,9211786,4
6,29,5059.499969244003,10.946445941925049,9211786,4
7,32,4250.937481403351,10.946445941925049,9211786,4
8,35,4669.015698194504,10.946445941925049,9211786,4
9,38,3506.6874396800995,10.946445941925049,9211786,4
10,41,4266.518273353577,10.946445941925049,9211786,4
11,44,3134.553523540497,10.946445941925049,9211786,4
12,47,5542.570521116257,10.946445941925049,9211786,4
13,50,3321.424055337906,10.946445941925049,9211786,4
14,53,3325.996155977249,10.946445941925049,9211786,4
15,56,2776.148831605912,10.946445941925049,9211786,4
16,59,3318.250815629959,10.946445941925049,9211786,4
17,62,3810.773417711258,10.946445941925049,9211786,4
18,65,3467.499696016312,10.946445941925049,9211786,4
19,68,3272.7970399856567,10.946445941925049,9211786,4
20,71,2887.454988002777,10.946445941925049,9211786,4
21,74,3386.1544132232666,10.946445941925049,9211786,4
22,77,3014.8123025894165,10.025171279907228,2471434,8
23,80,3336.310531616211,10.025171279907228,2471434,8
24,83,3178.750069856644,10.025171279907228,2471434,8
25,86,3959.5628323554993,10.025171279907228,2471434,8
26,89,3689.249849796295,10.025171279907228,2471434,8
27,92,3415.7212455272675,10.025171279907228,2471434,8
28,95,4349.862354755402,10.025171279907228,2471434,8
29,98,4577.372883558273,10.025171279907228,2471434,8
30,101,6371.21900844574,10.025171279907228,2471434,8
31,104,3805.8944821357727,10.025171279907228,2471434,8
32,107,4347.451031684876,10.025171279907228,2471434,8
33,110,3363.667638063431,10.025171279907228,2471434,8
34,113,4844.781187772751,10.025171279907228,2471434,8
35,116,3406.520820379257,10.025171279907228,2471434,8
36,119,4392.245654821396,10.025171279907228,2471434,8
37,122,5258.659539461136,10.025171279907228,2471434,8
38,125,4749.122158288956,10.025171279907228,2471434,8
39,128,3615.890025138855,10.025171279907228,2471434,8
40,131,3476.5296635627747,10.025171279907228,2471434,8
41,134,3185.209013223648,10.025171279907228,2471434,8
42,137,4445.267510652542,10.025171279907228,2471434,8
43,140,2912.366106033325,10.025171279907228,2471434,8
44,143,3046.002171278,10.025171279907228,2471434,8
45,146,3202.8038907051086,10.025171279907228,2471434,8
46,149,3493.186850786209,10.025171279907228,2471434,8
47,152,3706.718762397766,10.025171279907228,2471434,8
48,155,3247.512877702713,10.025171279907228,2471434,8
49,158,3496.376384019852,10.025171279907228,2471434,8
50,161,3216.3613843917847,10.025171279907228,2471434,8
51,164,4894.767553329468,10.025171279907228,2471434,8
52,167,3834.9200398921967,10.025171279907228,2471434,8
53,170,3130.781863927841,10.025171279907228,2471434,8
54,173,4002.530265569687,10.025171279907228,2471434,8
55,176,3154.2364072799683,10.025171279907228,2471434,8
56,179,3364.7639422416687,10.025171279907228,2471434,8
57,182,3242.193787574768,10.025171279907228,2471434,8
58,185,3088.5181155204773,10.025171279907228,2471434,8
59,188,3612.938353061676,10.025171279907228,2471434,8
60,191,4006.232291698456,10.025171279907227,2471434,8
