eval,obj,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
11,14.82801616191864,0.569171,0.8413394,0.6897238,-0.1787169,0.5151838,-0.44611275,0.5504711,0.3582477,-0.8851088,-0.25359938
11,16.26246005296707,0.42249995,0.7341979,-0.16313739,-0.19674651,0.30348027,0.60092044,-0.7056907,0.1638544,0.2636961,0.682104
11,16.318586230278015,0.08295794,0.2890786,0.06425156,0.42480904,0.40563926,0.4469402,0.22964151,0.12750891,-0.10582147,-0.2579711
11,20.36688387393952,-0.27557117,0.23666893,0.01875884,0.43701112,0.43263552,0.5807251,0.2678401,-0.4243646,0.110735625,0.0533077
11,21.53096461296081,0.0768078,-0.13506098,-0.26998392,-0.3249935,0.27388853,0.74759513,0.022220766,-0.31048366,0.0026438718,0.75036335
11,22.82163274288177,-0.3879171,0.43301564,-0.091958866,0.4235014,-0.45065525,0.40763527,-0.068158165,-0.029219583,-0.36998308,0.1153772
11,23.23402774333954,0.36056757,0.4462101,-0.25504765,0.41592678,0.24526298,0.08202152,0.49541762,0.08680698,-0.24116367,0.07746636
11,23.307105779647827,1.0888968,-0.26230848,-0.9468602,0.8305097,-1.0835383,0.07262945,-0.4925481,0.13020815,-0.7444269,0.76547325
11,28.00175166130066,0.34842443,0.7827979,0.96036744,-0.11471803,0.10900137,-0.19307218,0.30105224,-0.23558664,-0.53769445,-0.52660197
11,28.78258073329925,0.14612041,0.22495057,-0.03624453,-0.15148021,0.6601443,0.2771351,0.22538745,-0.70267457,-0.23850305,0.560977
11,68.60504698753357,1.1292075,-0.33583286,0.024461051,0.6456222,0.4883062,0.02969372,0.46669057,0.42282572,-0.33634096,-0.058879357
14,14.82801616191864,0.5691710114479065,0.8413394093513489,0.689723789691925,-0.1787168979644775,0.5151838064193726,-0.4461127519607544,0.5504711270332336,0.358247697353363,-0.8851088285446167,-0.2535993754863739
14,16.26246005296707,0.4224999547004699,0.7341979146003723,-0.1631373912096023,-0.1967465132474899,0.3034802675247192,0.6009204387664795,-0.7056906819343567,0.1638544052839279,0.2636961042881012,0.6821039915084839
14,16.318586230278015,0.0829579383134841,0.2890785932540893,0.0642515569925308,0.4248090386390686,0.4056392610073089,0.4469402134418487,0.2296415120363235,0.1275089085102081,-0.1058214679360389,-0.2579711079597473
14,20.36688387393952,-0.2755711674690246,0.2366689294576645,0.0187588408589363,0.4370111227035522,0.4326355159282684,0.5807250738143921,0.2678400874137878,-0.4243645966053009,0.1107356250286102,0.0533077009022235
14,21.53096461296081,0.0768077969551086,-0.1350609809160232,-0.2699839174747467,-0.3249934911727905,0.2738885283470154,0.7475951313972473,0.022220766171813,-0.3104836642742157,0.0026438718196004,0.7503633499145508
14,22.82163274288177,-0.3879171013832092,0.4330156445503235,-0.0919588655233383,0.4235014021396637,-0.4506552517414093,0.4076352715492248,-0.0681581646203994,-0.0292195826768875,-0.3699830770492553,0.115377202630043
14,23.23402774333954,0.360567569732666,0.4462100863456726,-0.2550476491451263,0.4159267842769623,0.2452629804611206,0.0820215195417404,0.4954176247119903,0.086806982755661,-0.2411636710166931,0.0774663612246513
14,23.307105779647827,1.0888967514038086,-0.2623084783554077,-0.9468601942062378,0.8305097222328186,-1.083538293838501,0.0726294517517089,-0.4925481081008911,0.1302081495523452,-0.7444269061088562,0.7654732465744019
14,26.967639684677124,1.2779686450958252,1.8066318035125728,0.92049640417099,1.7220327854156494,-1.629913568496704,-0.6487056016921997,-0.0012665928807109,-1.7960141897201538,2.192553758621216,1.3136838674545288
14,28.00175166130066,0.3484244346618652,0.7827978730201721,0.9603674411773682,-0.1147180274128913,0.1090013682842254,-0.1930721849203109,0.3010522425174713,-0.2355866432189941,-0.5376944541931152,-0.5266019701957703
14,28.78258073329925,0.1461204141378402,0.2249505668878555,-0.0362445302307605,-0.1514802128076553,0.6601443290710449,0.2771351039409637,0.2253874540328979,-0.7026745676994324,-0.2385030537843704,0.5609769821166992
14,68.60504698753357,1.1292074918746948,-0.3358328640460968,0.0244610514491796,0.645622193813324,0.4883061945438385,0.0296937208622694,0.4666905701160431,0.4228257238864898,-0.3363409638404846,-0.0588793568313121
14,89.77375078201294,1.0443201065063477,1.6427143812179563,0.8078768849372864,1.714835286140442,-1.7548198699951172,-0.4830679595470428,-0.1887239962816238,-1.8429415225982664,2.0590522289276123,1.2843445539474487
14,107.60549306869508,1.0878078937530518,1.9140326976776123,0.8412852883338928,1.7416454553604126,-1.6100051403045654,-0.56191086769104,-0.2290410250425338,-1.6989151239395142,2.078429937362671,1.2849831581115725
17,13.724585473537443,1.3600836992263794,2.1133837699890137,1.0628094673156738,1.5267329216003418,-1.6255091428756714,-1.0919406414031982,0.2831551432609558,-1.6655875444412231,1.7156496047973633,1.1300047636032104
17,14.82801616191864,0.5691710114479065,0.8413394093513489,0.689723789691925,-0.1787168979644775,0.5151838064193726,-0.4461127519607544,0.5504711270332336,0.358247697353363,-0.8851088285446167,-0.2535993754863739
