generation,num_eval,time,kendalltau,rank_dif,rmse
1,11,1960.1999106407168,0.3333333333333332,152.0,50.02190576046301
2,14,1952.914498806,0.3333333333333332,152.0,50.02190576046301
3,17,1921.6096527576449,0.3333333333333332,152.0,50.02190576046301
4,20,1919.103759765625,0.3333333333333332,152.0,50.02190576046301
5,23,1930.8567261695864,0.3333333333333332,152.0,50.02190576046301
6,26,1946.3117172718048,0.3333333333333332,152.0,50.02190576046301
7,29,1990.868969917297,0.3333333333333332,152.0,50.02190576046301
8,32,1958.237603187561,0.3333333333333332,152.0,50.02190576046301
9,35,1916.6832418441768,0.3333333333333332,152.0,50.02190576046301
10,38,1909.75594830513,0.3333333333333332,152.0,50.02190576046301
11,41,1930.7050638198853,0.3333333333333332,152.0,50.02190576046301
12,44,1947.063585281372,0.3333333333333332,152.0,50.02190576046301
13,47,1961.1492092609408,0.3333333333333332,152.0,50.02190576046301
14,50,1905.769834995269,0.3333333333333332,152.0,50.02190576046301
15,53,1932.7385728359225,0.3333333333333332,152.0,50.02190576046301
16,56,1964.450953722,0.3333333333333332,152.0,50.02190576046301
17,59,1935.53922367096,0.3333333333333332,152.0,50.02190576046301
18,62,1885.79566025734,0.3333333333333332,152.0,50.02190576046301
19,65,1940.380046129227,0.3333333333333332,152.0,50.02190576046301
20,68,1954.9031524658203,0.3333333333333332,152.0,50.02190576046301
21,71,1938.02734541893,0.3333333333333332,152.0,50.02190576046301
22,74,1907.5999612808228,0.3333333333333332,152.0,50.02190576046301
23,77,1941.568192958832,0.3333333333333332,152.0,50.02190576046301
24,80,1930.844252824784,0.3333333333333332,152.0,50.02190576046301
25,83,1887.076886177063,0.3333333333333332,152.0,50.02190576046301
26,86,1958.6868398189545,0.3333333333333332,152.0,50.02190576046301
27,89,1957.462118148804,0.3333333333333332,152.0,50.02190576046301
28,92,1925.7798326015472,0.3333333333333332,152.0,50.02190576046301
29,95,1948.4108273983,0.3333333333333332,152.0,50.02190576046301
30,98,1949.90842461586,0.3333333333333332,152.0,50.02190576046301
31,101,1958.8805539608,0.3333333333333332,152.0,50.02190576046301
32,104,1922.5675246715543,0.3333333333333332,152.0,50.02190576046301
33,107,1918.3499031066888,0.3333333333333332,152.0,50.02190576046301
34,110,1898.6836268901825,0.3333333333333332,152.0,50.02190576046301
35,113,1906.4114809036253,0.3333333333333332,152.0,50.02190576046301
36,116,1925.7713985443115,0.3333333333333332,152.0,50.02190576046301
37,119,1951.598291873932,0.3333333333333332,152.0,50.02190576046301
38,122,1916.4704644680023,0.3333333333333332,152.0,50.02190576046301
39,125,1884.1118009090424,0.3333333333333332,152.0,50.02190576046301
40,128,1913.631500005722,0.3333333333333332,152.0,50.02190576046301
41,131,1963.549272537232,0.3333333333333332,152.0,50.02190576046301
42,134,1944.9282205104828,0.3333333333333332,152.0,50.02190576046301
43,137,1911.1316418647768,0.3333333333333332,152.0,50.02190576046301
44,140,1896.5157692432404,0.3333333333333332,152.0,50.02190576046301
45,143,1916.1137220859528,0.3333333333333332,152.0,50.02190576046301
46,146,1935.5213985443115,0.3333333333333332,152.0,50.02190576046301
47,149,1921.69382929802,0.3333333333333332,152.0,50.02190576046301
48,152,1903.2960410118103,0.3333333333333332,152.0,50.02190576046301
49,155,2011.2642810344696,0.3333333333333332,152.0,50.02190576046301
50,158,2008.016815662384,0.3333333333333332,152.0,50.02190576046301
51,161,1888.790164232254,0.3333333333333332,152.0,50.02190576046301
52,164,1948.929648637772,0.3333333333333332,152.0,50.02190576046301
53,167,1909.0583634376528,0.3333333333333332,152.0,50.02190576046301
54,170,1905.371523141861,0.3333333333333332,152.0,50.02190576046301
55,173,1912.045942783356,0.3333333333333332,152.0,50.02190576046301
56,176,1913.6047270298004,0.3333333333333332,152.0,50.02190576046301
57,179,1942.679628610611,0.3333333333333332,152.0,50.02190576046301
58,182,1914.6902749538424,0.3333333333333332,152.0,50.02190576046301
59,185,1923.691377878189,0.3333333333333332,152.0,50.02190576046301
60,188,1960.4870057106018,0.33333333333333326,152.0,50.021905760463014
