generation,num_eval,time,evaluation,size,active_node
0,6,1178.6962122917175,11.728658616542816,5225363,12
1,9,4574.098758935928,11.728658616542816,5225363,12
2,12,3129.1831912994385,11.728658616542816,5225363,12
3,15,3187.4845490455627,11.728658616542816,5225363,12
4,18,3806.468743085861,11.728658616542816,5225363,12
5,21,3015.6872985363007,11.728658616542816,5225363,12
6,24,3719.828185319901,11.728658616542816,5225363,12
7,27,4350.73434138298,11.228830754756927,11116010,10
8,30,3853.296864032746,11.228830754756927,11116010,10
9,33,3509.789691448212,11.228830754756927,11116010,10
10,36,3109.4518971443176,11.228830754756927,11116010,10
11,39,3792.16216135025,11.228830754756927,11116010,10
12,42,4066.776898622513,11.228830754756927,11116010,10
13,45,3501.891488313675,11.228830754756927,11116010,10
14,48,3313.3810946941376,10.606226921081545,8006602,7
15,51,3728.5197484493256,10.298840701580048,4823930,5
16,54,3053.938304185868,10.298840701580048,4823930,5
17,57,3113.648891210556,10.298840701580048,4823930,5
18,60,3414.9686336517334,10.298840701580048,4823930,5
19,63,3850.171914815903,10.112552881240845,11073290,8
20,66,5844.812470674515,10.112552881240845,11073290,8
21,69,4429.156223535538,10.112552881240845,11073290,8
22,72,5235.687536001205,10.112552881240845,11073290,8
23,75,4629.766801595688,10.112552881240845,11073290,8
24,78,4979.588349103928,10.112552881240845,11073290,8
25,81,6006.984376430512,10.112552881240845,11073290,8
26,84,5190.218752622604,10.112552881240845,11073290,8
27,87,5741.203253984451,10.112552881240845,11073290,8
28,90,5198.109256982803,10.112552881240845,11073290,8
29,93,5343.562965631485,10.112552881240845,11073290,8
30,96,4093.312020301819,10.112552881240845,11073290,8
31,99,4350.198167324066,10.112552881240845,11073290,8
32,102,4869.301893234253,10.112552881240845,11073290,8
33,105,4419.593733072281,10.112552881240845,11073290,8
34,108,4676.890906095505,10.112552881240845,11073290,8
35,111,4631.0317006111145,10.112552881240845,11073290,8
36,114,5769.280971050262,10.112552881240845,11073290,8
37,117,4457.937021017075,10.112552881240845,11073290,8
38,120,4312.5001747608185,10.112552881240845,11073290,8
39,123,4051.171711206436,10.112552881240845,11073290,8
40,126,4639.093811750412,10.112552881240845,11073290,8
41,129,4116.51578950882,10.112552881240845,11073290,8
42,132,4007.031018972397,10.112552881240845,11073290,8
43,135,4133.890935897827,10.112552881240845,11073290,8
44,138,4012.086282491684,10.112552881240845,11073290,8
45,141,5361.51658987999,10.112552881240845,11073290,8
46,144,3902.0977289676666,10.112552881240845,11073290,8
47,147,3647.0642771720886,10.112552881240845,11073290,8
48,150,3866.4396703243256,10.112552881240845,11073290,8
49,153,3539.578304052353,10.112552881240845,11073290,8
50,156,3503.257397890091,10.112552881240845,11073290,8
51,159,3092.90655708313,10.112552881240845,11073290,8
52,162,3420.0151736736298,10.112552881240845,11073290,8
53,165,4107.876272678375,10.112552881240845,11073290,8
54,168,4115.014444589615,10.112552881240845,11073290,8
55,171,4180.298315286636,10.112552881240845,11073290,8
56,174,3137.7385194301605,10.112552881240845,11073290,8
57,177,3443.195621967316,10.112552881240845,11073290,8
58,180,3067.484681129456,10.112552881240845,11073290,8
59,183,3749.369697093964,10.112552881240845,11073290,8
60,186,8252.996648311615,10.112552881240845,11073290,8
