epoch,train_loss,train_acc,time
1,4473.183927059174,0.2600555419921875,45.12538099288941
2,262.78694903850555,0.3869999945163727,34.31214427947998
3,231.0297167301178,0.4329999983310699,34.484394788742065
4,219.64602100849152,0.460999995470047,34.59376502037048
5,211.63302779197693,0.4819999933242798,30.28120470046997
6,207.41252779960632,0.496833324432373,35.499948263168335
7,200.0889391899109,0.5179444551467896,35.250367641448975
8,206.5837252140045,0.5195555686950684,35.65616011619568
9,189.81302630901337,0.5450555682182312,35.67163443565369
10,194.453137755394,0.5487777590751648,30.60936498641968
11,179.15555727481842,0.573722243309021,35.62499499320984
12,184.47972071170807,0.5677222013473511,35.56226372718811
13,181.0971830487252,0.5767777562141418,35.57836985588074
14,177.5778238773346,0.5840555429458618,35.54665541648865
15,175.7196963429451,0.5933333039283752,35.37494492530823
16,171.2088002562523,0.6015555262565613,35.56276512145996
17,167.93276143074036,0.6051666736602783,35.54698085784912
18,162.2950959801674,0.6197222471237183,35.546775817871094
19,163.66035425662994,0.6221666932106018,35.718507289886475
20,159.7466921210289,0.6347222328186035,30.45319604873657
21,152.50773352384567,0.6434444189071655,35.64019179344177
22,153.45603227615356,0.6430000066757202,35.53127360343933
23,147.3235782980919,0.6575555801391602,35.640647649765015
24,174.19439190626144,0.6360555291175842,35.54685115814209
25,148.67433381080627,0.6618888974189758,35.53128123283386
26,147.16803389787674,0.6620000004768372,35.51566290855408
27,139.72042453289032,0.6806111335754395,35.51563239097595
28,136.29681700468063,0.6856111288070679,35.57792067527771
29,138.37707948684692,0.6863333582878113,35.500025272369385
30,134.84994387626648,0.6954444646835327,20.922250747680664
1,239.33904683589927,0.3750555515289306,47.79678559303284
2,192.46453368663788,0.5035555362701416,38.39104127883911
3,171.09813356399536,0.5639444589614868,38.3124635219574
4,157.23959386348724,0.6036111116409302,38.56257915496826
5,147.50780272483826,0.6297777891159058,33.39035177230835
6,139.70242124795914,0.6467777490615845,37.96882605552673
7,133.74133121967316,0.6647777557373047,38.28145909309387
8,127.98040527105331,0.679722249507904,38.24954056739807
9,122.9461835026741,0.6936666369438171,38.4374566078186
10,119.49645340442656,0.7001110911369324,33.32815408706665
11,114.75520777702332,0.7118333578109741,38.60895085334778
12,110.3559359908104,0.7255555391311646,38.15634202957153
13,106.3710926771164,0.7348333597183228,38.21881079673767
14,103.51778441667555,0.7416666746139526,38.31239867210388
15,98.70884013175964,0.7507222294807434,38.21922206878662
16,95.32004415988922,0.7611111402511597,38.453118085861206
17,93.99898707866669,0.7652778029441833,37.96873950958252
18,90.30324572324751,0.7734444737434387,38.14009356498718
19,87.37043362855911,0.7828888893127441,37.73449087142944
20,86.23901978135109,0.7842222452163696,33.34377431869507
21,83.39129453897476,0.7918333411216736,37.82815909385681
22,80.1455787718296,0.7983333468437195,37.54678511619568
23,77.81551530957222,0.8059444427490234,37.82816672325134
24,75.49053454399109,0.8093888759613037,37.96879076957703
25,72.37536829710007,0.8222222328186035,37.81266260147095
26,70.56695657968521,0.8246111273765564,37.54876947402954
27,68.84566742181778,0.8278889060020447,37.544800758361816
28,66.6703992486,0.8348888754844666,37.70317554473877
29,64.29492831230164,0.8379444479942322,37.42174863815308
30,61.95209886133671,0.8432222008705139,22.849323511123657
1,5399.365819454193,0.2819444537162781,26.515633583068848
2,249.8530954122544,0.4176111221313476,17.56256914138794
3,216.86314046382904,0.4638333320617676,17.531206369400024
4,200.71740400791168,0.5055000185966492,12.968690156936646
5,192.78403794765472,0.5206111073493958,13.843852043151855
6,185.69812071323395,0.534500002861023,17.437901735305786
7,182.5510131120681,0.5474444627761841,17.499744176864624
8,177.6259149312973,0.5565000176429749,17.37480092048645
9,174.9132903218269,0.5670555830001831,12.468788623809814
10,172.12022000551224,0.5680000185966492,14.000152111053469
11,172.10493159294128,0.5726666450500488,17.39055895805359
12,169.74064201116562,0.5761666893959045,17.390758514404297
13,165.3256213068962,0.5889444351196289,17.406270503997803
14,166.15381920337677,0.5912222266197205,17.37519383430481
15,164.48367327451706,0.589555561542511,17.39050793647766
16,166.19441932439804,0.5915555357933044,17.46853733062744
17,162.20778226852417,0.600944459438324,17.390638828277588
18,161.6095913648605,0.6023889183998108,17.609396934509277
19,160.54110419750214,0.6038888692855835,13.06286644935608
20,161.6353594660759,0.6065555810928345,13.593316078186035
21,163.47626316547394,0.5932777523994446,17.390949487686157
22,160.77356272935867,0.6030555367469788,17.249851942062378
23,161.1735497713089,0.6050000190734863,17.093598127365112
24,159.03653079271317,0.6110555529594421,17.250024557113647
25,159.0428272485733,0.613444447517395,16.96915292739868
26,156.43884998559952,0.6172778010368347,16.749571800231934
27,156.88402545452118,0.6162777543067932,16.609293222427368
28,156.3043464422226,0.6154999732971191,16.562901973724365
29,160.189346909523,0.6141666769981384,12.343436241149902
30,156.91654646396637,0.616611123085022,12.53133749961853
1,2880.3210030794144,0.3156666755676269,24.875022172927856
2,220.0440677404404,0.4345555603504181,16.32831048965454
3,201.6377592086792,0.4822222292423248,16.23414421081543
4,188.8611435890197,0.5264999866485596,12.15632462501526
5,180.10593712329865,0.5424444675445557,14.4065842628479
6,175.67388355731964,0.5573889017105103,16.077872276306152
7,170.1911763548851,0.5730555653572083,16.078319787979126
8,170.40479320287704,0.573888897895813,15.859052658081056
9,161.55552923679352,0.596833348274231,12.250062465667725
10,158.07754307985306,0.605388879776001,14.812460660934448
11,156.32725393772125,0.6106111407279968,15.92204523086548
12,152.85447585582733,0.6217222213745117,15.92149019241333
13,152.1216565966606,0.6237778067588806,15.781335830688477
14,149.06130677461624,0.6272777915000916,15.687445640563965
15,146.67906618118286,0.6341666579246521,15.70311689376831
16,146.50516486167908,0.6363333463668823,15.718768119812012
17,144.5537195801735,0.6413333415985107,15.624943733215332
18,142.95884132385254,0.6478888988494873,15.671895742416382
19,141.8345206975937,0.6469444632530212,12.172226428985596
20,139.57816153764725,0.6542778015136719,15.14272665977478
21,139.25861603021622,0.6572222113609314,15.859434604644775
22,137.65546536445618,0.6601666808128357,15.624948740005491
23,137.77362859249115,0.6573333144187927,15.750025987625122
24,135.9265468120575,0.6621666550636292,15.953307390213013
25,136.9600573182106,0.6662222146987915,15.78105401992798
26,133.13258177042007,0.6735555529594421,15.812488794326782
27,132.73001569509506,0.6747778058052063,15.73446011543274
28,130.80795812606812,0.6774444580078125,15.828278064727783
29,136.02168494462967,0.6701111197471619,12.109126567840576
30,132.995219707489,0.6747221946716309,12.031349658966064
1,8760.37760424614,0.2650555670261383,31.82815980911255
2,430.3639017343521,0.359722226858139,20.93745160102844
3,343.00685465335846,0.3741111159324646,21.140591859817505
4,335.3962936401367,0.3844999969005584,19.56252861022949
5,334.7281779050827,0.3941666781902313,24.484657287597656
6,425.4327701330185,0.3804999887943268,21.218884468078613
7,317.3895266056061,0.4121111035346985,21.405924081802368
8,307.254285812378,0.4210555553436279,21.10952353477478
9,308.20691096782684,0.4313333332538605,18.890447854995728
10,304.68069183826447,0.4393889009952545,23.749999284744263
11,310.4422501325608,0.4407222270965576,21.140672206878666
12,300.82256972789764,0.4517222344875335,21.35915923118592
13,290.2001756429672,0.4529444575309753,21.04682731628418
14,296.04923689365387,0.4532222151756286,21.26587986946106
15,311.33385956287384,0.4477222263813019,21.015798807144165
16,297.4605324268341,0.4568333327770233,20.984176874160767
17,289.0110116004944,0.4601111114025116,21.12490940093994
18,294.87069857120514,0.4658888876438141,21.156156301498413
19,279.80069744586945,0.4781111180782318,18.296874046325684
20,287.1052178144455,0.4679444432258606,23.093786001205444
21,288.89214515686035,0.4703333377838135,21.00029921531677
22,288.05258798599243,0.4751110970973968,21.04699468612671
23,281.5136858224869,0.4838333427906036,21.28097987174988
24,289.4812960624695,0.4763889014720917,21.26547789573669
25,273.188497364521,0.496111124753952,21.24997568130493
26,1452.814581632614,0.3237777650356293,21.04694938659668
27,378.2214971780777,0.3738888800144195,20.89104390144348
28,329.8195968866348,0.3991666734218597,21.06201195716858
29,353.26772952079773,0.3971666693687439,17.578611850738525
30,310.49589824676514,0.4107777774333954,16.280786514282227
1,846.9149241447449,0.2258333265781402,51.68744063377381
2,254.46349954605105,0.3555000126361847,40.59381484985352
3,233.5740306377411,0.3989444375038147,40.68746209144592
4,218.7731980085373,0.4374444484710693,40.87513279914856
5,207.1669783592224,0.4764444530010223,36.781293630599976
6,194.79920709133148,0.5074999928474426,40.56245851516724
7,191.29880714416504,0.5239444375038147,40.62504076957703
8,180.91064286231995,0.5447777509689331,40.79681563377381
9,174.06787937879562,0.5571666955947876,40.70319938659668
10,170.59690648317337,0.5701666474342346,36.81242847442627
11,164.8266654610634,0.585777759552002,40.60948729515076
12,160.9281507730484,0.5958333611488342,40.45307612419128
13,156.48828846216202,0.6072221994400024,40.62501311302185
14,154.6410090327263,0.6156666874885559,40.65638566017151
15,151.67529195547104,0.6217222213745117,40.3751654624939
16,147.95401912927628,0.6333333253860474,40.23431491851807
17,146.42047560214996,0.6352777481079102,40.4688503742218
18,144.70245331525803,0.6414999961853027,40.56236863136292
19,142.85638171434402,0.6458333134651184,40.577956438064575
20,141.29095423221588,0.6498888731002808,36.57807803153992
21,138.28132492303848,0.6573333144187927,40.56070566177368
22,135.33944594860077,0.6621111035346985,40.60942101478577
23,137.9806557893753,0.6557777523994446,40.656081199646
