eval,obj,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
11,13.918534696102142,0.29577488,0.29033524,0.104349785,0.27685374,-0.14710332,0.16384737,-0.1371708,0.020282276,-0.1389181,0.320618
11,18.77199912071228,0.027927438,0.08356179,0.4305081,0.53820145,-0.20987882,-0.15230589,0.08324198,0.16764939,-0.07127135,0.6934786
11,18.797665238380432,0.009280856,0.03896841,-0.8287343,0.36488965,-0.05550362,0.41346353,0.3187257,0.10641723,0.19481476,0.54334015
11,19.85986793041229,0.06873057,-0.19985121,0.38322577,0.24764512,0.4608557,0.39789695,-0.3217623,-0.11953912,0.4930965,1.1675328
11,21.59244418144226,0.47833338,0.37943158,0.50059205,0.09262313,0.2890972,0.3314391,-0.17721,-0.18129785,-0.10406471,0.0039256453
11,21.95367813110352,-0.07810449,-0.25519976,-0.23084787,0.55401045,0.520146,0.6353922,1.070859,-0.38133478,0.03483125,-0.37951425
11,22.056373238563538,0.053470276,0.4176607,0.49668002,-0.38484132,-0.35187855,0.2941244,-0.29559112,-0.1307952,-0.36847198,0.5078598
11,22.064584732055664,0.2276287,0.2933076,0.72893256,0.5449058,-0.4251271,0.21520111,-0.52222216,0.25945893,0.3669113,0.72540826
11,24.80274832248688,0.5967314,0.28289136,-0.40156183,0.20634001,-1.1487392,0.13558918,-0.33832005,-0.760105,-0.7278492,0.032532
11,24.879117250442505,-0.08721701,0.5659896,0.66551894,0.010694554,0.10965625,0.3694795,-0.6282646,0.102757126,-0.35985738,0.40546107
11,41.154706597328186,0.28776225,0.33179083,0.2596676,-0.41865912,-0.7481956,1.1817327,-0.4442434,-1.0118039,0.3751186,-0.014315167
14,13.918534696102142,0.2957748770713806,0.2903352379798889,0.104349784553051,0.2768537402153015,-0.1471033245325088,0.1638473719358444,-0.1371708065271377,0.0202822759747505,-0.1389181017875671,0.3206180036067962
14,18.77199912071228,0.0279274377971887,0.0835617929697036,0.4305081069469452,0.5382014513015747,-0.2098788172006607,-0.1523058861494064,0.0832419767975807,0.1676493883132934,-0.0712713524699211,0.6934785842895508
14,18.797665238380432,0.0092808557674288,0.0389684103429317,-0.828734278678894,0.3648896515369415,-0.0555036216974258,0.4134635329246521,0.3187257051467895,0.1064172312617302,0.1948147565126419,0.5433401465415955
14,19.85986793041229,0.0687305703759193,-0.1998512148857116,0.3832257688045501,0.2476451247930526,0.4608556926250458,0.397896945476532,-0.3217622935771942,-0.1195391193032264,0.4930965006351471,1.1675328016281128
14,21.2076917886734,0.1713623702526092,0.1583999097347259,-0.0771501883864402,0.5122467279434204,0.1716149747371673,0.0944524556398391,0.2166447639465332,0.0176607519388198,-0.0968373715877533,0.2435391843318939
14,21.59244418144226,0.4783333837985992,0.3794315755367279,0.500592052936554,0.0926231294870376,0.2890971899032593,0.3314391076564789,-0.1772100031375885,-0.1812978535890579,-0.1040647104382515,0.0039256452582776
14,21.95367813110352,-0.0781044885516166,-0.2551997601985931,-0.2308478653430938,0.5540104508399963,0.5201460123062134,0.6353921890258789,1.0708589553833008,-0.3813347816467285,0.0348312482237815,-0.3795142471790313
14,22.056373238563538,0.0534702762961387,0.4176607131958008,0.4966800212860107,-0.3848413228988647,-0.3518785536289215,0.2941243946552276,-0.2955911159515381,-0.1307951956987381,-0.3684719800949096,0.5078598260879517
