eval,obj,x0,x1,x2,x3,x4
6,18.33151865005493,0.19488792,-0.39533803,-0.53064156,0.07222184,0.10425085
6,18.71964013576508,0.2728336,-0.18563204,-0.46744725,0.22069547,-0.32985786
6,21.415318608284,0.38424903,0.20774536,-0.39739153,-0.3870914,0.6230143
6,22.116426467895508,-0.13746291,0.16728699,-0.3542923,0.82438385,-0.16119038
6,24.219207167625427,0.6944762,0.17670418,-0.21145837,-0.4345849,0.49900058
6,41.02023613452912,0.8432083,0.29743037,-0.09849469,-0.17604677,-0.25861454
9,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
9,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
9,21.415318608284,0.3842490315437317,0.2077453583478927,-0.397391527891159,-0.3870913982391357,0.6230142712593079
9,21.810041785240173,0.159322127699852,-0.5919751524925232,-0.5859946012496948,0.3494628071784973,-0.3197204172611236
9,22.116426467895508,-0.1374629139900207,0.167286992073059,-0.3542923033237457,0.8243838548660278,-0.1611903756856918
9,24.219207167625427,0.6944761872291565,0.1767041832208633,-0.2114583700895309,-0.4345848858356476,0.4990005791187286
9,39.20558524131775,0.0477411411702632,-0.304637998342514,-0.6310998201370239,0.2039713561534881,-0.0628644824028015
9,41.02023613452912,0.8432083129882812,0.2974303662776947,-0.0984946936368942,-0.1760467737913131,-0.2586145401000976
9,141.551344871521,0.0810813754796981,-0.6148683428764343,-0.6751766800880432,0.2949632406234741,-0.2606081664562225
12,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
12,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
12,21.319870948791504,0.150013655424118,-0.2127683460712433,-0.5470186471939087,0.135469764471054,-0.0334624834358692
12,21.415318608284,0.3842490315437317,0.2077453583478927,-0.397391527891159,-0.3870913982391357,0.6230142712593079
12,21.810041785240173,0.159322127699852,-0.5919751524925232,-0.5859946012496948,0.3494628071784973,-0.3197204172611236
12,22.116426467895508,-0.1374629139900207,0.167286992073059,-0.3542923033237457,0.8243838548660278,-0.1611903756856918
12,24.219207167625427,0.6944761872291565,0.1767041832208633,-0.2114583700895309,-0.4345848858356476,0.4990005791187286
12,39.20558524131775,0.0477411411702632,-0.304637998342514,-0.6310998201370239,0.2039713561534881,-0.0628644824028015
12,41.02023613452912,0.8432083129882812,0.2974303662776947,-0.0984946936368942,-0.1760467737913131,-0.2586145401000976
12,51.391597270965576,0.3184369206428528,-0.4300258159637451,-0.433864951133728,0.0723591968417167,0.1492457687854766
12,65.29103946685791,0.2536204755306244,-0.3454209268093109,-0.4452747404575348,0.3143963813781738,-0.2664722800254822
12,141.551344871521,0.0810813754796981,-0.6148683428764343,-0.6751766800880432,0.2949632406234741,-0.2606081664562225
15,15.622342586517334,0.2976987659931183,-0.4005862176418304,-0.5283725261688232,0.0587184056639671,-0.1024525165557861
15,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
15,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
15,21.319870948791504,0.150013655424118,-0.2127683460712433,-0.5470186471939087,0.135469764471054,-0.0334624834358692
15,21.415318608284,0.3842490315437317,0.2077453583478927,-0.397391527891159,-0.3870913982391357,0.6230142712593079
15,21.810041785240173,0.159322127699852,-0.5919751524925232,-0.5859946012496948,0.3494628071784973,-0.3197204172611236
15,22.116426467895508,-0.1374629139900207,0.167286992073059,-0.3542923033237457,0.8243838548660278,-0.1611903756856918
15,23.34282076358795,0.155778706073761,-0.1964468657970428,-0.4370191693305969,0.2915490269660949,-0.0109479082748293
15,24.219207167625427,0.6944761872291565,0.1767041832208633,-0.2114583700895309,-0.4345848858356476,0.4990005791187286
15,25.31806194782257,0.2132991999387741,-0.08738724142313,-0.4836746454238891,0.1933560967445373,-0.2458712458610534
15,39.20558524131775,0.0477411411702632,-0.304637998342514,-0.6310998201370239,0.2039713561534881,-0.0628644824028015
15,41.02023613452912,0.8432083129882812,0.2974303662776947,-0.0984946936368942,-0.1760467737913131,-0.2586145401000976
15,51.391597270965576,0.3184369206428528,-0.4300258159637451,-0.433864951133728,0.0723591968417167,0.1492457687854766
15,65.29103946685791,0.2536204755306244,-0.3454209268093109,-0.4452747404575348,0.3143963813781738,-0.2664722800254822
15,141.551344871521,0.0810813754796981,-0.6148683428764343,-0.6751766800880432,0.2949632406234741,-0.2606081664562225
18,15.622342586517334,0.2976987659931183,-0.4005862176418304,-0.5283725261688232,0.0587184056639671,-0.1024525165557861
18,17.846081972122192,0.285273939371109,-0.4960581660270691,-0.6169642210006714,-0.0640214905142784,-0.0220553800463676
18,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
18,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
18,19.50883638858795,0.192068949341774,-0.3760515451431274,-0.5109674334526062,0.1634956449270248,0.0282671935856342
18,21.319870948791504,0.150013655424118,-0.2127683460712433,-0.5470186471939087,0.135469764471054,-0.0334624834358692
18,21.415318608284,0.3842490315437317,0.2077453583478927,-0.397391527891159,-0.3870913982391357,0.6230142712593079
18,21.810041785240173,0.159322127699852,-0.5919751524925232,-0.5859946012496948,0.3494628071784973,-0.3197204172611236
18,22.116426467895508,-0.1374629139900207,0.167286992073059,-0.3542923033237457,0.8243838548660278,-0.1611903756856918
18,23.34282076358795,0.155778706073761,-0.1964468657970428,-0.4370191693305969,0.2915490269660949,-0.0109479082748293
18,24.219207167625427,0.6944761872291565,0.1767041832208633,-0.2114583700895309,-0.4345848858356476,0.4990005791187286
18,25.31806194782257,0.2132991999387741,-0.08738724142313,-0.4836746454238891,0.1933560967445373,-0.2458712458610534
18,25.661147952079773,0.22735296189785,-0.1376422792673111,-0.5537691712379456,0.0196518041193485,-0.131977379322052
18,39.20558524131775,0.0477411411702632,-0.304637998342514,-0.6310998201370239,0.2039713561534881,-0.0628644824028015
18,41.02023613452912,0.8432083129882812,0.2974303662776947,-0.0984946936368942,-0.1760467737913131,-0.2586145401000976
18,51.391597270965576,0.3184369206428528,-0.4300258159637451,-0.433864951133728,0.0723591968417167,0.1492457687854766
18,65.29103946685791,0.2536204755306244,-0.3454209268093109,-0.4452747404575348,0.3143963813781738,-0.2664722800254822
18,141.551344871521,0.0810813754796981,-0.6148683428764343,-0.6751766800880432,0.2949632406234741,-0.2606081664562225
21,15.622342586517334,0.2976987659931183,-0.4005862176418304,-0.5283725261688232,0.0587184056639671,-0.1024525165557861
21,17.846081972122192,0.285273939371109,-0.4960581660270691,-0.6169642210006714,-0.0640214905142784,-0.0220553800463676
21,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
21,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
21,19.50883638858795,0.192068949341774,-0.3760515451431274,-0.5109674334526062,0.1634956449270248,0.0282671935856342
21,21.319870948791504,0.150013655424118,-0.2127683460712433,-0.5470186471939087,0.135469764471054,-0.0334624834358692
21,21.415318608284,0.3842490315437317,0.2077453583478927,-0.397391527891159,-0.3870913982391357,0.6230142712593079
21,21.810041785240173,0.159322127699852,-0.5919751524925232,-0.5859946012496948,0.3494628071784973,-0.3197204172611236
21,22.116426467895508,-0.1374629139900207,0.167286992073059,-0.3542923033237457,0.8243838548660278,-0.1611903756856918
21,23.34282076358795,0.155778706073761,-0.1964468657970428,-0.4370191693305969,0.2915490269660949,-0.0109479082748293
21,23.694403767585754,0.3210099339485168,-0.0445062480866909,-0.4697054028511047,0.0041347341611981,-0.1468320339918136
21,24.219207167625427,0.6944761872291565,0.1767041832208633,-0.2114583700895309,-0.4345848858356476,0.4990005791187286
21,25.31806194782257,0.2132991999387741,-0.08738724142313,-0.4836746454238891,0.1933560967445373,-0.2458712458610534
21,25.661147952079773,0.22735296189785,-0.1376422792673111,-0.5537691712379456,0.0196518041193485,-0.131977379322052
21,30.34777176380157,0.1415896415710449,-0.0058944267220795,-0.4475599527359009,0.3225942552089691,-0.2299088388681411
21,39.20558524131775,0.0477411411702632,-0.304637998342514,-0.6310998201370239,0.2039713561534881,-0.0628644824028015
21,41.02023613452912,0.8432083129882812,0.2974303662776947,-0.0984946936368942,-0.1760467737913131,-0.2586145401000976
21,51.391597270965576,0.3184369206428528,-0.4300258159637451,-0.433864951133728,0.0723591968417167,0.1492457687854766
21,65.29103946685791,0.2536204755306244,-0.3454209268093109,-0.4452747404575348,0.3143963813781738,-0.2664722800254822
21,141.551344871521,0.0810813754796981,-0.6148683428764343,-0.6751766800880432,0.2949632406234741,-0.2606081664562225
21,193.46742153167725,0.1290688216686248,-0.1499380320310592,-0.4914635121822357,0.3806955218315124,-0.3404322862625122
24,15.622342586517334,0.2976987659931183,-0.4005862176418304,-0.5283725261688232,0.0587184056639671,-0.1024525165557861
24,17.846081972122192,0.285273939371109,-0.4960581660270691,-0.6169642210006714,-0.0640214905142784,-0.0220553800463676
24,18.33151865005493,0.1948879212141037,-0.3953380286693573,-0.5306415557861328,0.0722218379378318,0.1042508482933044
24,18.71964013576508,0.2728335857391357,-0.1856320351362228,-0.4674472510814667,0.2206954658031463,-0.3298578560352325
24,18.903040885925293,0.3325062990188598,-0.358651340007782,-0.4443009197711944,0.2098361402750015,-0.2692472040653229
24,19.50883638858795,0.192068949341774,-0.3760515451431274,-0.5109674334526062,0.1634956449270248,0.0282671935856342
24,20.90553820133209,0.1751681864261627,-0.1512335389852523,-0.3821909129619598,0.2864032983779907,0.1051365584135055
